"Week","Adj.Close"
"2010-12-31",299.812
"2011-01-07",304.854
"2011-01-14",309.102
"2011-01-21",314.0625
"2011-01-28",306.836
"2011-02-04",304.76
"2011-02-11",309.32
"2011-02-18",313.5
"2011-02-25",305.355
"2011-03-04",302.818
"2011-03-11",293.568
"2011-03-18",282.19
"2011-03-25",290.552
"2011-04-01",292.042
"2011-04-08",289.2
"2011-04-15",283.63
"2011-04-21",262.6625
"2011-04-29",268.038
"2011-05-06",268.048
"2011-05-13",268.306
"2011-05-20",263.662
"2011-05-27",259.794
"2011-06-03",263.48
"2011-06-10",258.806
"2011-06-17",250.396
"2011-06-24",242.212
"2011-07-01",250.392
"2011-07-08",268.5675
"2011-07-15",272.882
"2011-07-22",302.108
"2011-07-29",306.642
"2011-08-05",295.988
"2011-08-12",279.714
"2011-08-19",262.78
"2011-08-26",258.976
"2011-09-02",268.076
"2011-09-09",264.7675
"2011-09-16",268.364
"2011-09-23",268.136
"2011-09-30",264.524
"2011-10-07",253.448
"2011-10-14",278.228
"2011-10-21",293.072
"2011-10-28",296.766
"2011-11-04",295.27
"2011-11-11",302.81
"2011-11-18",303.984
"2011-11-25",287.0425
"2011-12-02",300.764
"2011-12-09",311.94
"2011-12-16",311.77
"2011-12-23",314.402
"2011-12-30",321.3525
"2012-01-06",330.67
"2012-01-13",312.932
"2012-01-20",311.1925
"2012-01-27",288.69
"2012-02-03",292.3
"2012-02-10",304.614
"2012-02-17",304.172
"2012-02-24",305.05
"2012-03-02",309.268
"2012-03-09",303.642
"2012-03-16",308.818
"2012-03-23",319.93
"2012-03-30",324.5
"2012-04-05",319.945
"2012-04-13",317.244
"2012-04-20",302.148
"2012-04-27",304.21
"2012-05-04",302.756
"2012-05-11",305.144
"2012-05-18",307.056
"2012-05-25",302.258
"2012-06-01",292.095
"2012-06-08",289.114
"2012-06-15",282.106
"2012-06-22",286.946
"2012-06-29",284.19
"2012-07-06",294.07
"2012-07-13",288.88
"2012-07-20",293.924
"2012-07-27",308.248
"2012-08-03",317.122
"2012-08-10",321.316
"2012-08-17",334.956
"2012-08-24",338.104
"2012-08-31",340.464
"2012-09-07",346.26
"2012-09-14",350.308
"2012-09-21",362.148
"2012-09-28",376.678
"2012-10-05",382.078
"2012-10-12",374.648
"2012-10-19",362.158
"2012-10-26",339.262
"2012-11-02",342.976666666667
"2012-11-09",335.046
"2012-11-16",327.518
"2012-11-23",334.3375
"2012-11-30",340.92
"2012-12-07",345.288
"2012-12-14",348.8
"2012-12-21",360.356
"2012-12-28",353.44
"2013-01-04",361.895
"2013-01-11",369.134
"2013-01-18",358.28
"2013-01-25",369.4
"2013-02-01",379.332
"2013-02-08",385.81
"2013-02-15",393.06
"2013-02-22",399.72
"2013-03-01",399.206
"2013-03-08",415.978
"2013-03-15",412.772
"2013-03-22",405.946
"2013-03-28",402.7675
"2013-04-05",400.256
"2013-04-12",392.704
"2013-04-19",392.758
"2013-04-26",403.6
"2013-05-03",414.354
"2013-05-10",434.848
"2013-05-17",449.806
"2013-05-24",446.552
"2013-05-31",436.885
"2013-06-07",433.514
"2013-06-14",439.848
"2013-06-21",445.768
"2013-06-28",437.144
"2013-07-05",444.2075
"2013-07-12",456.412
"2013-07-19",457.472
"2013-07-26",449.494
"2013-08-02",447.622
"2013-08-09",447.976
"2013-08-16",435.75
"2013-08-23",434.866
"2013-08-30",427.168
"2013-09-06",436.83
"2013-09-13",445.95
"2013-09-20",448.316
"2013-09-27",440.95
"2013-10-04",440.372
"2013-10-11",431.98
"2013-10-18",456.09
"2013-10-25",508.754
"2013-11-01",514.444
"2013-11-08",509.946
"2013-11-15",512.876
"2013-11-22",515.016
"2013-11-29",528.91
"2013-12-06",529.844
"2013-12-13",537.622
"2013-12-20",541.986
"2013-12-27",558.41
"2014-01-03",556.595
"2014-01-10",566.352
"2014-01-17",573.348
"2014-01-24",577.1575
"2014-01-31",565.318
"2014-02-07",575.794
"2014-02-14",595.846
"2014-02-21",603.245
"2014-02-28",609.364
"2014-03-07",607.634
"2014-03-14",598.672
"2014-03-21",598.882
"2014-03-28",568.874
"2014-03-31",557.81
