"Week","Adj.Close"
"2008-04-04",33.77
"2008-04-11",32.718
"2008-04-18",31.526
"2008-04-25",31.438
"2008-05-02",31.24
"2008-05-09",31.13
"2008-05-16",31.782
"2008-05-23",31.568
"2008-05-30",31.7075
"2008-06-06",32.05
"2008-06-13",31.576
"2008-06-20",31.446
"2008-06-27",29.832
"2008-07-03",28.28
"2008-07-11",28.626
"2008-07-18",29.536
"2008-07-25",30.142
"2008-08-01",30
"2008-08-08",31.41
"2008-08-15",32.78
"2008-08-22",32.326
"2008-08-29",31.854
"2008-09-05",31.395
"2008-09-12",31.914
"2008-09-19",29.394
"2008-09-26",28.342
"2008-10-03",26.424
"2008-10-10",22.902
"2008-10-17",20.698
"2008-10-24",21
"2008-10-31",21.434
"2008-11-07",21.674
"2008-11-14",21.036
"2008-11-21",20.598
"2008-11-28",21.695
"2008-12-05",21.618
"2008-12-12",23.368
"2008-12-19",23.166
"2008-12-26",21.635
"2009-01-02",21.8175
"2009-01-09",23.836
"2009-01-16",23.54
"2009-01-23",23.645
"2009-01-30",24.448
"2009-02-06",24.538
"2009-02-13",24.118
"2009-02-20",22.8475
"2009-02-27",21.362
"2009-03-06",20.198
"2009-03-13",20.44
"2009-03-20",21.522
"2009-03-27",23.79
"2009-04-03",23.79
"2009-04-09",24.8725
"2009-04-17",26.438
"2009-04-24",26.796
"2009-05-01",27.48
"2009-05-08",27.968
"2009-05-15",27.352
"2009-05-22",27.098
"2009-05-29",27.1775
"2009-06-05",28.026
"2009-06-12",27.972
"2009-06-19",27.828
"2009-06-26",26.818
"2009-07-02",26.38
"2009-07-10",26.324
"2009-07-17",26.606
"2009-07-24",26.978
"2009-07-31",27.6
"2009-08-07",27.518
"2009-08-14",28.106
"2009-08-21",27.93
"2009-08-28",29.758
"2009-09-04",30.556
"2009-09-11",30.7525
"2009-09-18",31.028
"2009-09-25",30.848
"2009-10-02",33.47
"2009-10-09",35.184
"2009-10-16",35.448
"2009-10-23",35.848
"2009-10-30",34.316
"2009-11-06",35.464
"2009-11-13",35.734
"2009-11-20",35.502
"2009-11-27",35.6
"2009-12-04",34.834
"2009-12-11",34.476
"2009-12-18",34.134
"2009-12-24",33.6575
"2009-12-31",33.63
"2010-01-08",33.534
"2010-01-15",33.468
"2010-01-22",33.12
"2010-01-29",32.996
"2010-02-05",31.648
"2010-02-12",30.332
"2010-02-19",31.3625
"2010-02-26",32.092
"2010-03-05",32.044
"2010-03-12",31.186
"2010-03-19",31.41
"2010-03-26",32.728
"2010-04-01",34.08
"2010-04-09",33.856
"2010-04-16",33.278
"2010-04-23",32.768
"2010-04-30",32.19
"2010-05-07",32.046
"2010-05-14",32.69
"2010-05-21",31.326
"2010-05-28",29.6
"2010-06-04",29.2475
"2010-06-11",27.394
"2010-06-18",27.11
"2010-06-25",25.762
"2010-07-02",24.31
"2010-07-09",25.1975
"2010-07-16",26.648
"2010-07-23",26.896
"2010-07-30",26.458
"2010-08-06",26.072
"2010-08-13",25.68
"2010-08-20",25.942
"2010-08-27",25.452
"2010-09-03",25.444
"2010-09-10",26.4
"2010-09-17",26.818
"2010-09-24",27.334
