"Week","Adj.Close"
"2008-04-04",1360.024
"2008-04-11",1357.19
"2008-04-18",1356.67
"2008-04-25",1386.14
"2008-05-02",1399.228
"2008-05-09",1400.856
"2008-05-16",1412.84
"2008-05-23",1400.204
"2008-05-30",1393.7075
"2008-06-06",1381.05
"2008-06-13",1351.118
"2008-06-20",1341.928
"2008-06-27",1303.158
"2008-07-03",1272.3325
"2008-07-11",1252.716
"2008-07-18",1241.914
"2008-07-25",1265.898
"2008-08-01",1261.904
"2008-08-08",1277.094
"2008-08-15",1294.374
"2008-08-22",1277.95
"2008-08-29",1280.704
"2008-09-05",1257.925
"2008-09-12",1245.018
"2008-09-19",1204.856
"2008-09-26",1200.726
"2008-10-03",1129.47
"2008-10-10",969.44
"2008-10-17",959.236
"2008-10-24",924.422
"2008-10-31",928.472
"2008-11-07",952.138
"2008-11-14",891.008
"2008-11-21",813.784
"2008-11-28",873.28
"2008-12-05",851.41
"2008-12-12",890.186
"2008-12-19",891.866
"2008-12-26",868.935
"2009-01-02",898.7775
"2009-01-09",913.776
"2009-01-16",855.706
"2009-01-23",826.2275
"2009-01-30",845.478
"2009-02-06",842.126
"2009-02-13",838.564
"2009-02-20",781.645
"2009-02-27",753.858
"2009-03-06",695.19
"2009-03-13",724.956
"2009-03-20",775.788
"2009-03-27",818.344
"2009-04-03",814.672
"2009-04-09",833.1875
"2009-04-17",857.438
"2009-04-24",848.834
"2009-05-01",867.328
"2009-05-08",913.438
"2009-05-15",895.492
"2009-05-22",899.328
"2009-05-29",907.34
"2009-06-05",940.384
"2009-06-12",942.364
"2009-06-19",917.2
"2009-06-26",905.648
"2009-07-02",916.575
"2009-07-10",884.224
"2009-07-17",924.138
"2009-07-24",963.066
"2009-07-31",982.236
"2009-08-07",1003.712
"2009-08-14",1004.816
"2009-08-21",999.872
"2009-08-28",1028.32
"2009-09-04",1006.61
"2009-09-11",1036.4075
"2009-09-18",1060.904
"2009-09-25",1058.47
"2009-10-02",1047.146
"2009-10-09",1057.946
"2009-10-16",1085.128
"2009-10-23",1088.576
"2009-10-30",1055.058
"2009-11-06",1054.144
"2009-11-13",1093.064
"2009-11-20",1103.14
"2009-11-27",1103.5025
"2009-12-04",1103.926
"2009-12-11",1099.98
"2009-12-18",1105.954
"2009-12-24",1119.785
"2009-12-31",1123.875
"2010-01-08",1138.664
"2010-01-15",1142.674
"2010-01-22",1124.1275
"2010-01-29",1088.97
"2010-02-05",1083.818
"2010-02-12",1069.874
"2010-02-19",1102.575
"2010-02-26",1103.056
"2010-03-05",1122.896
"2010-03-12",1144.958
"2010-03-19",1160.382
"2010-03-26",1168.004
"2010-04-01",1173.505
"2010-04-09",1188.028
"2010-04-16",1201.646
"2010-04-23",1207.316
"2010-04-30",1196.118
"2010-05-07",1156.152
"2010-05-14",1156.062
"2010-05-21",1106.414
"2010-05-28",1081.62
"2010-06-04",1084.2
"2010-06-11",1069.32
"2010-06-18",1110.604
"2010-06-25",1090.2
