"Week","Adj.Close"
"2008-04-04",26.548
"2008-04-11",25.474
"2008-04-18",25.034
"2008-04-25",25.71
"2008-05-02",26.454
"2008-05-09",26.388
"2008-05-16",25.65
"2008-05-23",24.53
"2008-05-30",24.25
"2008-06-06",23.36
"2008-06-13",22.602
"2008-06-20",22.34
"2008-06-27",21.572
"2008-07-03",20.915
"2008-07-11",20.792
"2008-07-18",21.93
"2008-07-25",25.73
"2008-08-01",26.378
"2008-08-08",26.698
"2008-08-15",26.816
"2008-08-22",25.418
"2008-08-29",26.064
"2008-09-05",27.29
"2008-09-12",29.188
"2008-09-19",31.24
"2008-09-26",31.048
"2008-10-03",31.426
"2008-10-10",26.902
"2008-10-17",28.948
"2008-10-24",28.094
"2008-10-31",28.958
"2008-11-07",28.33
"2008-11-14",25.536
"2008-11-21",22.156
"2008-11-28",24.7375
"2008-12-05",24.156
"2008-12-12",25.962
"2008-12-19",25.94
"2008-12-26",24.49
"2009-01-02",25.9925
"2009-01-09",23.698
"2009-01-16",19.716
"2009-01-23",14
"2009-01-30",16.214
"2009-02-06",16.406
"2009-02-13",15.592
"2009-02-20",11.325
"2009-02-27",11.68
"2009-03-06",8.738
"2009-03-13",11.228
"2009-03-20",13.682
"2009-03-27",14.74
"2009-04-03",13.456
"2009-04-09",14.7325
"2009-04-17",17.732
"2009-04-24",17.42
"2009-05-01",18.13
"2009-05-08",23.256
"2009-05-15",23.214
"2009-05-22",23.07
"2009-05-29",22.8525
"2009-06-05",22.63
"2009-06-12",23.12
"2009-06-19",21.954
"2009-06-26",21.256
"2009-07-02",21.9425
"2009-07-10",21.116
"2009-07-17",22.77
"2009-07-24",22.496
"2009-07-31",22.386
"2009-08-07",25.094
"2009-08-14",25.334
"2009-08-21",24.668
"2009-08-28",25.152
"2009-09-04",24.478
"2009-09-11",25.175
"2009-09-18",26.228
"2009-09-25",26.21
"2009-10-02",25.334
"2009-10-09",26.428
"2009-10-16",28.038
"2009-10-23",27.278
"2009-10-30",25.716
"2009-11-06",25.046
"2009-11-13",25.91
"2009-11-20",25.988
"2009-11-27",25.435
"2009-12-04",25.128
"2009-12-11",23.686
"2009-12-18",23.826
"2009-12-24",24.875
"2009-12-31",24.5975
"2010-01-08",25.964
"2010-01-15",26.152
"2010-01-22",25.545
"2010-01-29",25.638
"2010-02-05",25.778
"2010-02-12",24.684
"2010-02-19",25.145
"2010-02-26",25.318
"2010-03-05",25.92
"2010-03-12",26.99
"2010-03-19",27.828
"2010-03-26",28.424
"2010-04-01",28.59
"2010-04-09",29.468
"2010-04-16",30.134
"2010-04-23",30.656
"2010-04-30",30.004
"2010-05-07",29.71
"2010-05-14",30.312
"2010-05-21",27.882
"2010-05-28",26.464
"2010-06-04",26.2475
"2010-06-11",25.414
"2010-06-18",25.668
"2010-06-25",25.154
"2010-07-02",23.678
"2010-07-09",24.265
"2010-07-16",25.168
"2010-07-23",24.448
"2010-07-30",25.736
"2010-08-06",25.848
"2010-08-13",24.74
"2010-08-20",23.132
"2010-08-27",21.938
"2010-09-03",22.576
"2010-09-10",23.42
"2010-09-17",24.156
"2010-09-24",23.862
"2010-10-01",23.348
"2010-10-08",23.954
"2010-10-15",23.19
"2010-10-22",23.452
"2010-10-29",23.862
"2010-11-05",24.936
"2010-11-12",26.144
"2010-11-19",25.262
"2010-11-26",24.8325
"2010-12-03",25.828
"2010-12-10",27.148
"2010-12-17",27.682
"2010-12-23",28.4625
"2010-12-31",28.688
"2011-01-07",29.426
"2011-01-14",29.426
"2011-01-21",29.7275
"2011-01-28",29.97
"2011-02-04",30.348
"2011-02-11",30.964
"2011-02-18",30.8
"2011-02-25",29.315
"2011-03-04",29.57
"2011-03-11",29.882
"2011-03-18",29.386
"2011-03-25",29.326
"2011-04-01",29.468
"2011-04-08",29.672
"2011-04-15",28.474
"2011-04-21",27.12
"2011-04-29",26.908
"2011-05-06",26.736
"2011-05-13",26.272
"2011-05-20",26.47
"2011-05-27",25.802
"2011-06-03",25.4525
"2011-06-10",24.188
"2011-06-17",25.068
"2011-06-24",25.342
"2011-07-01",26.026
"2011-07-08",26.42
"2011-07-15",25.506
"2011-07-22",26.538
"2011-07-29",26.584
"2011-08-05",24.9
"2011-08-12",22.264
"2011-08-19",22.734
"2011-08-26",22.562
"2011-09-02",23.636
"2011-09-09",22.6325
"2011-09-16",23.062
"2011-09-23",22.368
"2011-09-30",23.066
"2011-10-07",22.782
"2011-10-14",24.676
"2011-10-21",23.856
"2011-10-28",24.688
"2011-11-04",23.868
"2011-11-11",23.998
"2011-11-18",23.438
"2011-11-25",22.2825
"2011-12-02",23.646
"2011-12-09",25.1
"2011-12-16",24.348
"2011-12-23",25.14
"2011-12-30",25.855
"2012-01-06",27.0075
"2012-01-13",27.736
"2012-01-20",28.375
"2012-01-27",28.252
"2012-02-03",28.056
"2012-02-10",28.678
"2012-02-17",28.816
"2012-02-24",28.8725
"2012-03-02",29.538
"2012-03-09",29.172
"2012-03-16",31.362
