Date,Adj Close
2009-01-27,22.66
2009-01-28,25.01
2009-01-29,22.99
2009-01-30,23.07
2009-02-02,22.79
2009-02-03,21.75
2009-02-04,21.74
2009-02-05,22.19
2009-02-06,24.98
2009-02-09,24.67
2009-02-10,22.26
2009-02-11,23.59
2009-02-12,23.68
2009-02-13,22.32
2009-02-17,19.58
2009-02-18,19.45
2009-02-19,18.63
2009-02-20,17.99
2009-02-23,17.64
2009-02-24,19.01
2009-02-25,19.65
2009-02-26,20.84
2009-02-27,20.66
2009-03-02,19.13
2009-03-03,19.0
2009-03-04,17.45
2009-03-05,15.01
2009-03-06,14.4
2009-03-09,14.38
2009-03-10,17.63
2009-03-11,18.45
2009-03-12,20.98
2009-03-13,21.47
2009-03-16,20.88
2009-03-17,22.73
2009-03-18,24.51
2009-03-19,22.56
2009-03-20,20.93
2009-03-23,26.09
2009-03-24,23.87
2009-03-25,25.82
2009-03-26,26.31
2009-03-27,24.77
2009-03-30,22.47
2009-03-31,24.03
2009-04-01,25.44
2009-04-02,25.51
2009-04-03,26.52
2009-04-06,25.54
2009-04-07,24.68
2009-04-08,24.85
2009-04-09,29.66
2009-04-13,30.53
2009-04-14,27.81
2009-04-15,29.49
2009-04-16,30.11
2009-04-17,30.13
2009-04-20,26.89
2009-04-21,29.47
2009-04-22,28.89
2009-04-23,30.08
2009-04-24,30.24
2009-04-27,29.69
2009-04-28,29.7
2009-04-29,31.23
2009-04-30,29.89
2009-05-01,29.43
2009-05-04,32.42
2009-05-05,31.54
2009-05-06,33.71
2009-05-07,31.92
2009-05-08,35.27
2009-05-11,32.45
2009-05-12,32.03
2009-05-13,30.84
2009-05-14,32.19
2009-05-15,31.62
2009-05-18,33.75
2009-05-19,32.44
2009-05-20,31.3
2009-05-21,31.61
2009-05-22,31.17
2009-05-26,33.1
2009-05-27,31.39
2009-05-28,33.2
2009-05-29,33.42
2009-06-01,32.71
2009-06-02,31.25
2009-06-03,30.78
2009-06-04,32.02
2009-06-05,31.3
2009-06-08,32.06
2009-06-09,31.94
2009-06-10,31.56
2009-06-11,31.65
2009-06-12,31.82
2009-06-15,30.8
2009-06-16,30.34
2009-06-17,29.65
2009-06-18,30.95
2009-06-19,31.7
2009-06-22,29.77
2009-06-23,30.41
2009-06-24,30.31
2009-06-25,30.92
2009-06-26,31.2
2009-06-29,31.34
2009-06-30,30.9
2009-07-01,30.63
2009-07-02,29.27
2009-07-06,29.57
2009-07-07,29.76
2009-07-08,29.67
2009-07-09,30.5
2009-07-10,29.34
2009-07-13,31.49
2009-07-14,31.48
2009-07-15,32.89
2009-07-16,32.77
2009-07-17,33.46
2009-07-20,33.55
2009-07-21,33.51
2009-07-22,33.41
2009-07-23,34.61
2009-07-24,34.4
2009-07-27,34.59
2009-07-28,34.54
2009-07-29,34.26
2009-07-30,34.9
2009-07-31,35.06
2009-08-03,35.92
2009-08-04,36.48
2009-08-05,37.9
2009-08-06,36.97
2009-08-07,38.43
2009-08-10,38.73
2009-08-11,37.41
2009-08-12,38.29
2009-08-13,38.92
2009-08-14,38.51
2009-08-17,36.95
2009-08-18,37.83
2009-08-19,37.56
2009-08-20,38.48
2009-08-21,39.61
2009-08-24,39.02
2009-08-25,39.53
2009-08-26,39.28
2009-08-27,39.41
2009-08-28,38.93
2009-08-31,39.42
2009-09-01,37.8
2009-09-02,37.07
2009-09-03,38.2
2009-09-04,38.41
2009-09-08,38.59
2009-09-09,38.88
2009-09-10,39.02
2009-09-11,38.55
2009-09-14,39.69
2009-09-15,39.18
2009-09-16,40.5
2009-09-17,40.78
2009-09-18,40.78
2009-09-21,40.41
2009-09-22,42.15
2009-09-23,40.88
2009-09-24,40.25
2009-09-25,39.6
2009-09-28,40.65
2009-09-29,40.71
2009-09-30,39.75
2009-10-01,37.53
2009-10-02,38.02
2009-10-05,39.78
2009-10-06,40.79
2009-10-07,41.51
2009-10-08,41.14
2009-10-09,41.64
2009-10-12,41.85
2009-10-13,41.47
2009-10-14,42.83
2009-10-15,42.83
2009-10-16,41.83
2009-10-19,41.76
2009-10-20,41.81
2009-10-21,40.55
2009-10-22,41.51
2009-10-23,41.08
2009-10-26,39.8
2009-10-27,39.87
2009-10-28,38.76
2009-10-29,40.28
2009-10-30,37.94
2009-11-02,38.67
2009-11-03,38.78
2009-11-04,38.34
2009-11-05,39.84
2009-11-06,39.49
2009-11-09,40.28
2009-11-10,40.12
2009-11-11,40.25
2009-11-12,39.33
2009-11-13,38.96
2009-11-16,39.09
2009-11-17,39.2
2009-11-18,39.4
2009-11-19,38.64
2009-11-20,38.56
2009-11-23,39.31
2009-11-24,38.58
2009-11-25,38.29
2009-11-27,37.54
2009-11-30,38.59
2009-12-01,38.35
2009-12-02,38.08
2009-12-03,37.6
2009-12-04,37.91
2009-12-07,37.46
2009-12-08,37.43
2009-12-09,37.41
2009-12-10,37.48
2009-12-11,37.2
2009-12-14,37.94
2009-12-15,37.11
2009-12-16,37.56
2009-12-17,36.57
2009-12-18,37.19
2009-12-21,38.05
2009-12-22,38.09
2009-12-23,37.75
2009-12-24,38.05
2009-12-28,37.89
2009-12-29,37.68
2009-12-30,37.72
2009-12-31,37.85
2010-01-04,38.96
2010-01-05,39.72
2010-01-06,39.94
2010-01-07,40.73
2010-01-08,40.63
2010-01-11,40.49
2010-01-12,39.55
2010-01-13,40.24
2010-01-14,40.64
2010-01-15,39.72
2010-01-19,39.36
2010-01-20,39.46
2010-01-21,36.86
2010-01-22,35.61
2010-01-25,35.65
2010-01-26,34.95
2010-01-27,35.76
2010-01-28,35.9
2010-01-29,35.41
2010-02-01,36.04
2010-02-02,36.87
2010-02-03,36.64
2010-02-04,34.87
2010-02-05,34.83
2010-02-08,34.28
2010-02-09,34.91
2010-02-10,35.34
2010-02-11,35.48
2010-02-12,35.42
2010-02-16,36.44
2010-02-17,36.41
2010-02-18,36.75
2010-02-19,36.4
2010-02-22,37.15
2010-02-23,36.26
2010-02-24,37.15
2010-02-25,36.95
2010-02-26,38.16
2010-03-01,38.04
2010-03-02,37.85
2010-03-03,37.76
2010-03-04,38.12
2010-03-05,38.93
2010-03-08,38.73
2010-03-09,38.57
2010-03-10,39.04
2010-03-11,39.26
2010-03-12,39.24
2010-03-15,39.16
2010-03-16,39.32
2010-03-17,39.82
2010-03-18,39.68
2010-03-19,39.51
2010-03-22,39.77
2010-03-23,40.54
2010-03-24,40.86
2010-03-25,40.86
2010-03-26,40.94
2010-03-29,40.79
2010-03-30,40.54
2010-03-31,40.69
2010-04-01,41.13
2010-04-05,41.27
2010-04-06,41.73
2010-04-07,41.26
2010-04-08,41.66
2010-04-09,41.86
2010-04-12,42.0
2010-04-13,41.76
2010-04-14,43.45
2010-04-15,43.52
2010-04-16,41.47
2010-04-19,41.32
2010-04-20,41.77
2010-04-21,41.28
2010-04-22,40.73
2010-04-23,40.91
2010-04-26,39.95
2010-04-27,38.61
2010-04-28,39.56
2010-04-29,40.05
2010-04-30,38.76
2010-05-03,39.63
2010-05-04,38.66
2010-05-05,38.81
2010-05-06,37.15
2010-05-07,37.11
2010-05-10,38.19
2010-05-11,37.82
2010-05-12,37.95
2010-05-13,37.15
2010-05-14,36.31
2010-05-17,36.27
2010-05-18,35.52
2010-05-19,35.85
2010-05-20,34.44
2010-05-21,36.46
2010-05-24,35.16
2010-05-25,35.45
2010-05-26,35.3
2010-05-27,36.8
2010-05-28,36.03
2010-06-01,35.08
2010-06-02,36.0
2010-06-03,35.59
2010-06-04,34.25
2010-06-07,33.43
2010-06-08,34.39
2010-06-09,33.79
2010-06-10,34.86
2010-06-11,34.67
2010-06-14,33.98
2010-06-15,34.82
2010-06-16,35.07
2010-06-17,34.99
2010-06-18,35.67
2010-06-21,35.38
2010-06-22,34.89
2010-06-23,35.4
2010-06-24,34.62
2010-06-25,35.9
2010-06-28,35.08
2010-06-29,33.74
2010-06-30,33.33
2010-07-01,32.89
2010-07-02,32.66
2010-07-06,33.12
2010-07-07,34.78
2010-07-08,34.79
2010-07-09,35.41
2010-07-12,35.72
2010-07-13,36.9
2010-07-14,36.78
2010-07-15,36.88
2010-07-16,35.55
2010-07-19,35.59
2010-07-20,36.13
2010-07-21,35.02
2010-07-22,35.87
2010-07-23,36.31
2010-07-26,36.76
2010-07-27,37.09
2010-07-28,36.75
2010-07-29,36.65
2010-07-30,36.72
2010-08-02,37.96
2010-08-03,37.45
2010-08-04,37.64
2010-08-05,37.62
2010-08-06,36.86
2010-08-09,36.3
2010-08-10,35.71
2010-08-11,34.43
2010-08-12,34.47
2010-08-13,34.18
2010-08-16,34.36
2010-08-17,34.17
2010-08-18,34.54
2010-08-19,33.79
2010-08-20,33.86
2010-08-23,33.62
2010-08-24,33.01
2010-08-25,33.03
2010-08-26,32.48
2010-08-27,33.36
2010-08-30,32.68
2010-08-31,33.14
2010-09-01,34.4
2010-09-02,34.79
2010-09-03,35.71
2010-09-07,34.9
2010-09-08,35.66
2010-09-09,36.55
2010-09-10,36.24
2010-09-13,37.48
2010-09-14,37.12
2010-09-15,37.36
2010-09-16,37.37
2010-09-17,36.52
2010-09-20,37.55
2010-09-21,37.0
2010-09-22,36.41
2010-09-23,35.64
2010-09-24,36.24
2010-09-27,35.62
2010-09-28,35.51
2010-09-29,35.01
2010-09-30,34.69
2010-10-01,35.38
2010-10-04,35.55
2010-10-05,36.18
2010-10-06,36.42
2010-10-07,36.07
2010-10-08,35.88
2010-10-11,36.26
2010-10-12,36.88
2010-10-13,36.36
2010-10-14,35.34
2010-10-15,33.91
2010-10-18,34.87
2010-10-19,34.4
2010-10-20,34.78
2010-10-21,34.41
2010-10-22,34.41
2010-10-25,33.84
2010-10-26,33.95
2010-10-27,34.26
2010-10-28,34.24
2010-10-29,34.35
2010-11-01,34.16
2010-11-02,33.74
2010-11-03,34.43
2010-11-04,36.33
2010-11-05,37.37
2010-11-08,36.98
2010-11-09,36.42
2010-11-10,37.08
2010-11-11,36.53
2010-11-12,36.15
2010-11-15,36.58
2010-11-16,36.15
2010-11-17,35.76
2010-11-18,36.2
2010-11-19,35.97
2010-11-22,35.15
2010-11-23,34.35
2010-11-24,34.83
2010-11-26,34.23
2010-11-29,34.6
2010-11-30,34.14
2010-12-01,34.82
2010-12-02,35.88
2010-12-03,36.15
2010-12-06,36.42
2010-12-07,35.83
2010-12-08,36.75
2010-12-09,37.25
2010-12-10,37.82
2010-12-13,37.89
2010-12-14,37.23
2010-12-15,36.7
2010-12-16,36.52
2010-12-17,36.21
2010-12-20,36.46
2010-12-21,37.42
2010-12-22,38.48
2010-12-23,38.41
2010-12-27,38.95
2010-12-28,38.89
2010-12-29,38.66
2010-12-30,38.55
2010-12-31,38.72
2011-01-03,39.78
2011-01-04,40.35
2011-01-05,40.85
2011-01-06,40.65
2011-01-07,39.88
2011-01-10,39.66
2011-01-11,39.84
2011-01-12,40.86
2011-01-13,40.62
2011-01-14,41.04
2011-01-18,40.89
2011-01-19,39.94
2011-01-20,40.89
2011-01-21,41.39
2011-01-24,41.14
2011-01-25,41.0
2011-01-26,41.1
2011-01-27,41.21
2011-01-28,40.7
2011-01-31,41.07
2011-02-01,41.97
2011-02-02,41.53
2011-02-03,41.54
2011-02-04,40.75
2011-02-07,41.58
2011-02-08,41.8
2011-02-09,41.22
2011-02-10,41.61
2011-02-11,42.56
2011-02-14,42.53
2011-02-15,42.78
2011-02-16,43.81
2011-02-17,43.7
2011-02-18,43.86
2011-02-22,42.04
2011-02-23,42.0
2011-02-24,41.95
2011-02-25,42.66
2011-02-28,42.67
2011-03-01,41.67
2011-03-02,41.31
2011-03-03,42.11
2011-03-04,41.6
2011-03-07,41.29
2011-03-08,42.4
2011-03-09,42.55
2011-03-10,41.61
2011-03-11,41.8
2011-03-14,41.4
2011-03-15,40.76
2011-03-16,40.03
2011-03-17,40.72
2011-03-18,41.8
2011-03-21,41.7
2011-03-22,41.55
2011-03-23,41.67
2011-03-24,41.79
2011-03-25,41.91
2011-03-28,42.0
2011-03-29,42.05
2011-03-30,42.45
2011-03-31,42.13
2011-04-01,42.35
2011-04-04,42.58
2011-04-05,42.8
2011-04-06,43.77
2011-04-07,43.55
2011-04-08,43.03
2011-04-11,43.05
2011-04-12,42.85
2011-04-13,42.49
2011-04-14,41.32
2011-04-15,41.24
2011-04-18,40.39
2011-04-19,41.02
2011-04-20,40.94
2011-04-21,41.05
2011-04-25,40.99
2011-04-26,41.45
2011-04-27,41.8
2011-04-28,42.12
2011-04-29,41.92
2011-05-02,41.51
2011-05-03,42.19
2011-05-04,41.8
2011-05-05,41.5
2011-05-06,41.38
2011-05-09,41.31
2011-05-10,41.49
2011-05-11,40.64
2011-05-12,40.51
2011-05-13,39.64
2011-05-16,39.4
2011-05-17,40.25
2011-05-18,40.5
2011-05-19,40.43
2011-05-20,39.63
2011-05-23,39.09
2011-05-24,38.9
2011-05-25,38.84
2011-05-26,39.0
2011-05-27,39.31
2011-05-31,39.73
2011-06-01,38.37
2011-06-02,38.23
2011-06-03,38.19
2011-06-06,37.24
2011-06-07,37.41
2011-06-08,37.11
2011-06-09,37.65
2011-06-10,37.71
2011-06-13,38.28
2011-06-14,38.23
2011-06-15,37.37
2011-06-16,37.08
2011-06-17,37.49
2011-06-20,37.19
2011-06-21,37.59
2011-06-22,37.38
2011-06-23,36.81
2011-06-24,36.28
2011-06-27,36.64
2011-06-28,36.33
2011-06-29,37.16
2011-06-30,37.61
2011-07-01,38.44
2011-07-05,37.93
2011-07-06,37.49
2011-07-07,38.2
2011-07-08,37.66
2011-07-11,36.45
2011-07-12,36.41
2011-07-13,36.62
2011-07-14,37.3
2011-07-15,36.96
2011-07-18,36.82
2011-07-19,37.34
2011-07-20,37.86
2011-07-21,39.09
2011-07-22,39.0
2011-07-25,38.54
2011-07-26,38.31
2011-07-27,37.6
2011-07-28,37.6
2011-07-29,37.39
2011-08-01,37.38
2011-08-02,36.83
2011-08-03,36.88
2011-08-04,35.05
2011-08-05,34.76
2011-08-08,31.49
2011-08-09,33.65
2011-08-10,31.77
2011-08-11,33.92
2011-08-12,33.2
2011-08-15,34.09
2011-08-16,33.31
2011-08-17,33.81
2011-08-18,32.53
2011-08-19,31.75
2011-08-22,30.88
2011-08-23,32.15
2011-08-24,33.12
2011-08-25,33.02
2011-08-26,33.47
2011-08-29,34.79
2011-08-30,34.26
2011-08-31,34.72
2011-09-01,33.56
2011-09-02,32.01
2011-09-06,30.91
2011-09-07,32.19
2011-09-08,30.98
2011-09-09,29.65
2011-09-12,29.97
2011-09-13,30.03
2011-09-14,30.32
2011-09-15,31.25
2011-09-16,30.9
2011-09-19,30.03
2011-09-20,29.81
2011-09-21,28.05
2011-09-22,27.06
2011-09-23,27.35
2011-09-26,29.26
2011-09-27,29.18
2011-09-28,28.17
2011-09-29,29.02
2011-09-30,27.84
2011-10-03,26.48
2011-10-04,28.22
2011-10-05,28.76
2011-10-06,30.2
2011-10-07,28.63
2011-10-10,30.12
2011-10-11,30.12
2011-10-12,30.96
2011-10-13,29.47
2011-10-14,29.74
2011-10-17,28.95
2011-10-18,30.65
2011-10-19,30.07
2011-10-20,30.89
2011-10-21,31.17
2011-10-24,32.24
2011-10-25,31.23
2011-10-26,31.87
2011-10-27,34.52
2011-10-28,34.21
2011-10-31,32.41
2011-11-01,30.5
2011-11-02,31.37
2011-11-03,32.06
2011-11-04,31.68
2011-11-07,31.93
2011-11-08,32.66
2011-11-09,30.34
2011-11-10,30.53
2011-11-11,31.03
2011-11-14,30.35
2011-11-15,30.49
2011-11-16,29.35
2011-11-17,28.43
2011-11-18,28.55
2011-11-21,27.89
2011-11-22,27.43
2011-11-23,26.47
2011-11-25,26.56
2011-11-28,27.19
2011-11-29,26.63
2011-11-30,28.88
2011-12-01,28.41
2011-12-02,30.15
2011-12-05,31.25
2011-12-06,30.99
2011-12-07,31.71
2011-12-08,30.05
2011-12-09,30.94
2011-12-12,29.88
2011-12-13,29.18
2011-12-14,29.38
2011-12-15,29.62
2011-12-16,29.74
2011-12-19,28.63
2011-12-20,30.04
2011-12-21,30.14
2011-12-22,31.19
2011-12-23,31.31
2011-12-27,30.8
2011-12-28,30.45
2011-12-29,31.17
2011-12-30,31.01
2012-01-03,32.62
2012-01-04,32.83
2012-01-05,33.51
2012-01-06,33.21
2012-01-09,33.16
2012-01-10,33.86
2012-01-11,34.43
2012-01-12,34.61
2012-01-13,33.74
2012-01-17,32.79
2012-01-18,34.32
2012-01-19,34.69
2012-01-20,35.09
2012-01-23,35.37
2012-01-24,35.37
2012-01-25,35.32
2012-01-26,35.21
2012-01-27,34.95
2012-01-30,34.76
2012-01-31,35.03
2012-02-01,35.32
2012-02-02,35.27
2012-02-03,35.95
2012-02-06,35.82
2012-02-07,35.57
2012-02-08,35.97
2012-02-09,35.56
2012-02-10,35.33
2012-02-13,35.97
2012-02-14,35.62
2012-02-15,35.13
2012-02-16,35.69
2012-02-17,36.13
2012-02-21,36.12
2012-02-22,35.76
2012-02-23,36.15
2012-02-24,35.95
2012-02-27,36.69
2012-02-28,36.83
2012-02-29,36.86
2012-03-01,37.92
2012-03-02,38.16
2012-03-05,37.95
2012-03-06,36.93
2012-03-07,37.52
2012-03-08,37.98
2012-03-09,38.54
2012-03-12,38.08
2012-03-13,40.75
2012-03-14,40.93
2012-03-15,41.98
2012-03-16,41.86
2012-03-19,42.27
2012-03-20,42.62
2012-03-21,42.38
2012-03-22,41.94
2012-03-23,42.42
2012-03-26,43.37
2012-03-27,43.1
2012-03-28,43.46
2012-03-29,42.9
2012-03-30,43.19
2012-04-02,43.33
2012-04-03,42.94
2012-04-04,41.99
2012-04-05,41.92
2012-04-09,41.49
2012-04-10,40.61
2012-04-11,41.61
2012-04-12,42.39
2012-04-13,40.85
2012-04-16,40.96
2012-04-17,41.5
2012-04-18,40.93
2012-04-19,40.86
2012-04-20,40.39
2012-04-23,40.51
2012-04-24,40.92
2012-04-25,40.8
2012-04-26,41.41
2012-04-27,40.97
2012-04-30,40.63
2012-05-01,41.4
2012-05-02,40.84
2012-05-03,40.66
2012-05-04,39.47
2012-05-07,39.5
2012-05-08,39.12
2012-05-09,38.42
2012-05-10,38.52
2012-05-11,34.94
2012-05-14,33.84
2012-05-15,34.26
2012-05-16,33.52
2012-05-17,32.08
2012-05-18,31.66
2012-05-21,30.73
2012-05-22,32.15
2012-05-23,32.39
2012-05-24,32.12
2012-05-25,31.67
2012-05-29,31.79
2012-05-30,31.16
2012-05-31,31.34
2012-06-01,30.19
2012-06-04,29.31
2012-06-05,30.24
2012-06-06,31.26
2012-06-07,31.02
2012-06-08,31.84
2012-06-11,31.03
2012-06-12,31.93
2012-06-13,32.43
2012-06-14,32.76
2012-06-15,33.12
2012-06-18,32.73
2012-06-19,33.45
2012-06-20,34.46
2012-06-21,33.57
2012-06-22,34.02
2012-06-25,33.39
2012-06-26,33.76
2012-06-27,34.77
2012-06-28,33.92
2012-06-29,33.78
2012-07-02,34.3
2012-07-03,34.2
2012-07-05,32.77
2012-07-06,32.32
2012-07-09,32.37
2012-07-10,32.65
2012-07-11,32.97
2012-07-12,32.45
2012-07-13,34.38
2012-07-16,33.45
2012-07-17,33.36
2012-07-18,33.33
2012-07-19,32.85
2012-07-20,32.32
2012-07-23,32.83
2012-07-24,33.11
2012-07-25,33.53
2012-07-26,34.14
2012-07-27,35.17
2012-07-30,34.45
2012-07-31,34.32
2012-08-01,34.32
2012-08-02,33.53
2012-08-03,34.4
2012-08-06,34.6
2012-08-07,35.28
2012-08-08,35.42
2012-08-09,35.2
2012-08-10,35.24
2012-08-13,35.26
2012-08-14,35.37
2012-08-15,35.34
2012-08-16,35.37
2012-08-17,35.25
2012-08-20,35.62
2012-08-21,36.26
2012-08-22,36.06
2012-08-23,35.49
2012-08-24,35.43
2012-08-27,35.49
2012-08-28,35.4
2012-08-29,35.56
2012-08-30,35.18
2012-08-31,35.4
2012-09-04,35.28
2012-09-05,35.38
2012-09-06,36.88
2012-09-07,37.46
2012-09-10,36.95
2012-09-11,37.75
2012-09-12,38.05
2012-09-13,39.47
2012-09-14,39.63
2012-09-17,39.27
2012-09-18,39.33
2012-09-19,39.41
2012-09-20,39.32
2012-09-21,38.97
2012-09-24,39.3
2012-09-25,38.66
2012-09-26,38.36
2012-09-27,38.78
2012-09-28,38.59
2012-10-01,39.06
2012-10-02,39.01
2012-10-03,39.24
2012-10-04,40.16
2012-10-05,40.05
2012-10-08,40.01
2012-10-09,39.74
2012-10-10,40.11
2012-10-11,40.43
2012-10-12,39.97
2012-10-15,40.7
2012-10-16,41.13
2012-10-17,41.6
2012-10-18,41.3
2012-10-19,40.64
2012-10-22,40.42
2012-10-23,39.69
2012-10-24,40.05
2012-10-25,40.02
2012-10-26,39.53
2012-10-31,40.03
2012-11-01,41.14
2012-11-02,40.74
2012-11-05,40.59
2012-11-06,41.18
2012-11-07,38.87
2012-11-08,38.8
2012-11-09,39.01
2012-11-12,38.97
2012-11-13,38.45
2012-11-14,37.73
2012-11-15,37.83
2012-11-16,37.96
2012-11-19,38.98
2012-11-20,39.09
2012-11-21,39.11
2012-11-23,39.46
2012-11-26,39.26
2012-11-27,39.13
2012-11-28,39.21
2012-11-29,39.58
2012-11-30,39.45
2012-12-03,39.19
2012-12-04,38.96
2012-12-05,39.57
2012-12-06,39.82
2012-12-07,40.87
2012-12-10,40.63
2012-12-11,40.95
2012-12-12,41.07
2012-12-13,41.08
2012-12-14,41.11
2012-12-17,41.75
2012-12-18,42.13
2012-12-19,41.8
2012-12-20,42.76
2012-12-21,42.25
2012-12-24,42.18
2012-12-26,42.22
2012-12-27,41.9
2012-12-28,41.52
2012-12-31,42.23
2013-01-02,43.18
2013-01-03,43.1
2013-01-04,43.86
2013-01-07,43.91
2013-01-08,43.99
2013-01-09,43.97
2013-01-10,44.62
2013-01-11,44.61
2013-01-14,44.36
2013-01-15,44.82
2013-01-16,45.27
2013-01-17,44.9
2013-01-18,44.92
2013-01-22,45.0
2013-01-23,44.7
2013-01-24,44.84
2013-01-25,45.6
2013-01-28,45.1
2013-01-29,45.56
2013-01-30,45.57
2013-01-31,45.49
2013-02-01,46.27
2013-02-04,46.1
2013-02-05,47.18
2013-02-06,47.0
2013-02-07,46.63
2013-02-08,47.02
2013-02-11,47.05
2013-02-12,47.51
2013-02-13,47.07
2013-02-14,47.59
2013-02-15,47.26
2013-02-19,47.81
2013-02-20,47.0
2013-02-21,46.65
2013-02-22,47.29
2013-02-25,46.12
2013-02-26,46.03
2013-02-27,47.65
2013-02-28,47.3
2013-03-01,47.29
2013-03-04,47.48
2013-03-05,47.85
2013-03-06,48.37
2013-03-07,48.96
2013-03-08,48.54
2013-03-11,48.81
2013-03-12,48.62
2013-03-13,48.5
2013-03-14,49.31
2013-03-15,48.37
2013-03-18,47.87
2013-03-19,47.57
2013-03-20,47.5
2013-03-21,46.75
2013-03-22,47.17
2013-03-25,46.91
2013-03-26,47.03
2013-03-27,46.19
2013-03-28,45.89
2013-04-01,46.25
2013-04-02,46.68
2013-04-03,45.58
2013-04-04,46.21
2013-04-05,46.61
2013-04-08,47.27
2013-04-09,47.36
2013-04-10,47.92
2013-04-11,47.98
2013-04-12,47.68
2013-04-15,46.63
2013-04-16,47.18
