"Week","Adj.Close"
"2010-12-31",49.634
"2011-01-07",50.072
"2011-01-14",50.2
"2011-01-21",51.1
"2011-01-28",52.488
"2011-02-04",51.624
"2011-02-11",51.672
"2011-02-18",50.562
"2011-02-25",48.4875
"2011-03-04",47.92
"2011-03-11",48.544
"2011-03-18",47.986
"2011-03-25",48.33
"2011-04-01",48.42
"2011-04-08",48.964
"2011-04-15",49.542
"2011-04-21",49.6125
"2011-04-29",50.346
"2011-05-06",51.2
"2011-05-13",51.64
"2011-05-20",51.836
"2011-05-27",51.148
"2011-06-03",50.595
"2011-06-10",49.982
"2011-06-17",49.212
"2011-06-24",49.498
"2011-07-01",49.324
"2011-07-08",50.35
"2011-07-15",50.254
"2011-07-22",50.456
"2011-07-29",49.772
"2011-08-05",47.908
"2011-08-12",46.446
"2011-08-19",48.446
"2011-08-26",49.734
"2011-09-02",49.64
"2011-09-09",48.8325
"2011-09-16",49.054
"2011-09-23",48.37
"2011-09-30",48.72
"2011-10-07",49.65
"2011-10-14",51.77
"2011-10-21",52.712
"2011-10-28",53.764
"2011-11-04",53.562
"2011-11-11",55.048
"2011-11-18",53.986
"2011-11-25",53.385
"2011-12-02",54.746
"2011-12-09",55.122
"2011-12-16",54.81
"2011-12-23",55.942
"2011-12-30",56.6225
"2012-01-06",56.4225
"2012-01-13",56.154
"2012-01-20",57.135
"2012-01-27",57.818
"2012-02-03",58.454
"2012-02-10",58.498
"2012-02-17",58.734
"2012-02-24",55.8375
"2012-03-02",55.706
"2012-03-09",56.574
"2012-03-16",58.086
"2012-03-23",57.794
"2012-03-30",58.214
"2012-04-05",57.8625
"2012-04-13",57.124
"2012-04-20",58.826
"2012-04-27",55.766
"2012-05-04",56.152
"2012-05-11",56.61
"2012-05-18",57.884
"2012-05-25",61.724
"2012-06-01",62.9475
"2012-06-08",63.598
"2012-06-15",64.788
"2012-06-22",65.124
"2012-06-29",65.874
"2012-07-06",67.755
"2012-07-13",69.374
"2012-07-20",69.582
"2012-07-27",69.882
"2012-08-03",71.296
"2012-08-10",71.234
"2012-08-17",70.596
"2012-08-24",69.278
"2012-08-31",69.926
"2012-09-07",71.29
"2012-09-14",71.612
"2012-09-21",71.658
"2012-09-28",71.554
"2012-10-05",71.724
"2012-10-12",72.452
"2012-10-19",73.926
"2012-10-26",72.46
"2012-11-02",71.1233333333333
"2012-11-09",70.366
"2012-11-16",67.96
"2012-11-23",66.81
"2012-11-30",68.054
"2012-12-07",69.472
"2012-12-14",67.84
"2012-12-21",66.888
"2012-12-28",66.0325
"2013-01-04",66.7525
"2013-01-11",66.44
"2013-01-18",66.826
"2013-01-25",67.365
"2013-02-01",67.774
"2013-02-08",68.74
"2013-02-15",68.718
"2013-02-22",67.5525
"2013-03-01",68.994
"2013-03-08",71.216
"2013-03-15",71.434
"2013-03-22",71.27
"2013-03-28",73.0175
"2013-04-05",74.186
"2013-04-12",75.96
"2013-04-19",76.346
"2013-04-26",76.67
"2013-05-03",76.498
"2013-05-10",77.03
"2013-05-17",77.276
"2013-05-24",75.696
"2013-05-31",74.6275
"2013-06-07",74.396
"2013-06-14",73.78
"2013-06-21",72.99
"2013-06-28",73.314
"2013-07-05",73.465
"2013-07-12",75.754
"2013-07-19",76
"2013-07-26",76.718
"2013-08-02",76.742
"2013-08-09",76.5
"2013-08-16",74.852
"2013-08-23",72.562
"2013-08-30",71.85
"2013-09-06",71.83
"2013-09-13",73.06
"2013-09-20",74.758
"2013-09-27",74.246
"2013-10-04",72.552
"2013-10-11",72.582
"2013-10-18",74.314
"2013-10-25",75.05
"2013-11-01",76.048
"2013-11-08",76.732
"2013-11-15",78.024
"2013-11-22",78.246
"2013-11-29",79.78
"2013-12-06",79.682
"2013-12-13",78.434
"2013-12-20",77.02
"2013-12-27",77.685
"2014-01-03",78.2175
"2014-01-10",77.624
"2014-01-17",76.716
"2014-01-24",74.66
"2014-01-31",73.99
"2014-02-07",72.496
"2014-02-14",74.454
"2014-02-21",73.73
"2014-02-28",73.672
"2014-03-07",74.318
"2014-03-14",74.818
"2014-03-21",75.062
"2014-03-28",76.402
"2014-03-31",76.43
