"Week","Adj.Close"
"2012-09-28",92.906
"2012-10-05",92.428
"2012-10-12",91.604
"2012-10-19",88.478
"2012-10-26",88.102
"2012-11-02",89.3466666666667
"2012-11-09",88.956
"2012-11-16",87.918
"2012-11-23",89.4775
"2012-11-30",92.37
"2012-12-07",96.936
"2012-12-14",96.656
"2012-12-21",97.894
"2012-12-28",96.9575
"2013-01-04",99.8725
"2013-01-11",99.626
"2013-01-18",99.71
"2013-01-25",101.0275
"2013-02-01",101.618
"2013-02-08",101.236
"2013-02-15",100.838
"2013-02-22",100.1375
"2013-03-01",99.534
"2013-03-08",101.744
"2013-03-15",101.768
"2013-03-22",102.014
"2013-03-28",104.9275
"2013-04-05",105.278
"2013-04-12",105.022
"2013-04-19",103.416
"2013-04-26",106.592
"2013-05-03",107.594
"2013-05-10",108.352
"2013-05-17",110.762
"2013-05-24",112.41
"2013-05-31",111.445
"2013-06-07",109.614
"2013-06-14",109.46
"2013-06-21",109.18
"2013-06-28",109.762
"2013-07-05",110.1225
"2013-07-12",113.502
"2013-07-19",116.078
"2013-07-26",116.894
"2013-08-02",116.922
"2013-08-09",117.646
"2013-08-16",113.18
"2013-08-23",111.85
"2013-08-30",110.872
"2013-09-06",112.5225
"2013-09-13",116.816
"2013-09-20",117.59
"2013-09-27",115.682
"2013-10-04",114.17
"2013-10-11",113.764
"2013-10-18",116.366
"2013-10-25",116.394
"2013-11-01",117.68
"2013-11-08",121.382
"2013-11-15",122.878
"2013-11-22",123.428
"2013-11-29",124.95
"2013-12-06",122.368
"2013-12-13",118.958
"2013-12-20",117.794
"2013-12-27",118.315
"2014-01-03",117.9025
"2014-01-10",116.22
"2014-01-17",115.508
"2014-01-24",113.0975
"2014-01-31",112.654
"2014-02-07",111.672
"2014-02-14",114.988
"2014-02-21",114.63
"2014-02-28",115.66
"2014-03-07",115.126
"2014-03-14",114.474
"2014-03-21",113.43
"2014-03-28",112.696
"2014-03-31",111.68
