"Week","Adj.Close"
"2013-06-07",42.55
"2013-06-14",43.174
"2013-06-21",42.826
"2013-06-28",42.804
"2013-07-05",44.005
"2013-07-12",45.148
"2013-07-19",45.62
"2013-07-26",46.946
"2013-08-02",47.15
"2013-08-09",47.02
"2013-08-16",47.208
"2013-08-23",47.264
"2013-08-30",46.234
"2013-09-06",45.3975
"2013-09-13",46.582
"2013-09-20",46.518
"2013-09-27",47.344
"2013-10-04",47.412
"2013-10-11",45.878
"2013-10-18",48.476
"2013-10-25",48.91
"2013-11-01",49.638
"2013-11-08",49.682
"2013-11-15",50.468
"2013-11-22",51.572
"2013-11-29",55.02
"2013-12-06",55.04
"2013-12-13",54.322
"2013-12-20",54.208
"2013-12-27",56.95
"2014-01-03",56.1425
"2014-01-10",56.462
"2014-01-17",56.598
"2014-01-24",59.525
"2014-01-31",60.122
"2014-02-07",60.022
"2014-02-14",61.216
"2014-02-21",60.65
"2014-02-28",61.424
"2014-03-07",65.27
"2014-03-14",67.096
"2014-03-21",68.862
"2014-03-28",66.476
"2014-03-31",67.82
