"Week","Adj.Close"
"2008-04-04",46.754
"2008-04-11",46.788
"2008-04-18",47.256
"2008-04-25",47.308
"2008-05-02",47.82
"2008-05-09",46.99
"2008-05-16",48.068
"2008-05-23",47.552
"2008-05-30",47.08
"2008-06-06",47.914
"2008-06-13",46.816
"2008-06-20",45.958
"2008-06-27",43.31
"2008-07-03",41.745
"2008-07-11",41.438
"2008-07-18",40.626
"2008-07-25",40.462
"2008-08-01",40.134
"2008-08-08",41.922
"2008-08-15",44.452
"2008-08-22",45.282
"2008-08-29",47.246
"2008-09-05",48.8625
"2008-09-12",51.024
"2008-09-19",49.234
"2008-09-26",44.686
"2008-10-03",41.428
"2008-10-10",35.364
"2008-10-17",34.57
"2008-10-24",31.432
"2008-10-31",34.006
"2008-11-07",34.002
"2008-11-14",31.03
"2008-11-21",25.958
"2008-11-28",29.465
"2008-12-05",29.532
"2008-12-12",33.838
"2008-12-19",31.66
"2008-12-26",29.0125
"2009-01-02",30.3125
"2009-01-09",33.056
"2009-01-16",31.174
"2009-01-23",30.065
"2009-01-30",29.67
"2009-02-06",28.528
"2009-02-13",28.122
"2009-02-20",26.74
"2009-02-27",25.258
"2009-03-06",23.898
"2009-03-13",24.892
"2009-03-20",27.542
"2009-03-27",30.402
"2009-04-03",31.542
"2009-04-09",33.375
"2009-04-17",35.768
"2009-04-24",35.142
"2009-05-01",36.194
"2009-05-08",37.85
"2009-05-15",37.274
"2009-05-22",37.862
"2009-05-29",36.015
"2009-06-05",37.204
"2009-06-12",36.674
"2009-06-19",35.572
"2009-06-26",35.57
"2009-07-02",35.16
"2009-07-10",34.024
"2009-07-17",35.474
"2009-07-24",37.342
"2009-07-31",39.288
"2009-08-07",38.346
"2009-08-14",38.22
"2009-08-21",40.296
"2009-08-28",42.52
"2009-09-04",42.576
"2009-09-11",43.4475
"2009-09-18",43.816
"2009-09-25",43.386
"2009-10-02",42.616
"2009-10-09",44.162
"2009-10-16",45.76
"2009-10-23",45.074
"2009-10-30",44.302
"2009-11-06",44.982
"2009-11-13",45.292
"2009-11-20",44.166
"2009-11-27",43.415
"2009-12-04",42.546
"2009-12-11",42.068
"2009-12-18",43.58
"2009-12-24",44.64
"2009-12-31",44.29
"2010-01-08",45.14
"2010-01-15",45.48
"2010-01-22",46.21
"2010-01-29",47.086
"2010-02-05",45.8
"2010-02-12",44.664
"2010-02-19",46.2475
"2010-02-26",46.556
"2010-03-05",47.994
"2010-03-12",48.516
"2010-03-19",48.804
"2010-03-26",49.268
"2010-04-01",48.8675
"2010-04-09",50.04
"2010-04-16",51.614
"2010-04-23",52.146
"2010-04-30",52.306
"2010-05-07",50.912
"2010-05-14",51.346
"2010-05-21",49.838
"2010-05-28",50.028
"2010-06-04",49.505
"2010-06-11",48.526
"2010-06-18",49.72
"2010-06-25",47.6
"2010-07-02",45.422
"2010-07-09",45.985
"2010-07-16",45.89
"2010-07-23",46.81
"2010-07-30",47.7
"2010-08-06",47.66
"2010-08-13",47.94
"2010-08-20",47.47
"2010-08-27",47.73
"2010-09-03",47.928
"2010-09-10",48.605
"2010-09-17",49.554
"2010-09-24",50.146
"2010-10-01",49.734
"2010-10-08",49.9
"2010-10-15",50.298
"2010-10-22",49.816
"2010-10-29",48.732
"2010-11-05",50.092
"2010-11-12",50.302
"2010-11-19",50.958
"2010-11-26",52.1975
"2010-12-03",53.804
"2010-12-10",54.874
"2010-12-17",54.582
"2010-12-23",55.3225
"2010-12-31",55.638
"2011-01-07",53.736
"2011-01-14",51.264
"2011-01-21",51.115
"2011-01-28",51.292
"2011-02-04",50.318
"2011-02-11",50.854
"2011-02-18",49.622
"2011-02-25",47.915
"2011-03-04",48.648
"2011-03-11",47.92
"2011-03-18",47.138
"2011-03-25",46.962
"2011-04-01",46.466
"2011-04-08",46.756
"2011-04-15",46.598
"2011-04-21",46.6
"2011-04-29",46.45
"2011-05-06",46.22
"2011-05-13",47.44
"2011-05-20",47.016
"2011-05-27",46.234
"2011-06-03",45.2825
"2011-06-10",44.034
"2011-06-17",43.71
"2011-06-24",44.138
"2011-07-01",43.91
"2011-07-08",46.535
"2011-07-15",47.63
"2011-07-22",48.012
"2011-07-29",47.568
"2011-08-05",46.116
"2011-08-12",44.538
"2011-08-19",46.844
"2011-08-26",47.636
"2011-09-02",48
"2011-09-09",47.2325
"2011-09-16",48.368
"2011-09-23",48.004
"2011-09-30",47.164
"2011-10-07",47.204
"2011-10-14",49.772
"2011-10-21",50.53
"2011-10-28",51.83
"2011-11-04",49.876
"2011-11-11",49.446
"2011-11-18",50.108
"2011-11-25",49.2625
"2011-12-02",49.572
"2011-12-09",50.812
"2011-12-16",49.846
"2011-12-23",48.876
"2011-12-30",48.9675
"2012-01-06",47.04
"2012-01-13",46.624
"2012-01-20",47.57
"2012-01-27",47.868
"2012-02-03",48.644
"2012-02-10",49.68
"2012-02-17",49.746
"2012-02-24",51.2775
"2012-03-02",53.626
"2012-03-09",54.272
"2012-03-16",55.694
"2012-03-23",55.284
"2012-03-30",55.548
"2012-04-05",55.205
"2012-04-13",54.602
"2012-04-20",54.594
"2012-04-27",54.502
"2012-05-04",54.532
"2012-05-11",52.858
"2012-05-18",52.81
"2012-05-25",54.45
"2012-06-01",55.3425
"2012-06-08",55.362
"2012-06-15",55.948
"2012-06-22",55.692
"2012-06-29",55.202
"2012-07-06",55.3975
"2012-07-13",57.276
"2012-07-20",58.788
"2012-07-27",58.242
"2012-08-03",58.952
"2012-08-10",60.078
"2012-08-17",61.376
"2012-08-24",61.316
"2012-08-31",61.614
"2012-09-07",61.775
"2012-09-14",62.33
"2012-09-21",62.548
"2012-09-28",61.754
"2012-10-05",61.076
"2012-10-12",60.194
"2012-10-19",60.308
"2012-10-26",60.658
"2012-11-02",60.8366666666667
"2012-11-09",60.408
"2012-11-16",59.822
"2012-11-23",61.5975
"2012-11-30",60.886
"2012-12-07",60.25
"2012-12-14",59.258
"2012-12-21",59.096
"2012-12-28",57.2475
"2013-01-04",57.8475
"2013-01-11",58.642
"2013-01-18",59.276
"2013-01-25",59.5925
"2013-02-01",59.126
"2013-02-08",60.234
"2013-02-15",60.722
"2013-02-22",61.295
"2013-03-01",61.834
"2013-03-08",64.618
"2013-03-15",65.51
"2013-03-22",65.94
"2013-03-28",66.9025
"2013-04-05",66.896
"2013-04-12",67.39
"2013-04-19",66.864
"2013-04-26",68.174
"2013-05-03",68.514
"2013-05-10",68.158
"2013-05-17",68.654
"2013-05-24",68.338
"2013-05-31",68.16
"2013-06-07",69.248
"2013-06-14",68.184
"2013-06-21",67.882
"2013-06-28",67.454
"2013-07-05",68.2275
"2013-07-12",70.574
"2013-07-19",70.942
"2013-07-26",71.114
"2013-08-02",70.014
"2013-08-09",70.044
"2013-08-16",68.524
"2013-08-23",65.134
"2013-08-30",62.542
"2013-09-06",62.5875
"2013-09-13",63.404
"2013-09-20",63.816
"2013-09-27",62.884
"2013-10-04",62.794
"2013-10-11",61.958
"2013-10-18",63.11
"2013-10-25",63.56
"2013-11-01",63.96
"2013-11-08",64.188
"2013-11-15",65.388
"2013-11-22",64.998
"2013-11-29",63.51
"2013-12-06",62.498
"2013-12-13",62.438
"2013-12-20",61.93
"2013-12-27",61.585
"2014-01-03",62.625
"2014-01-10",62.448
"2014-01-17",60.698
"2014-01-24",58.1925
"2014-01-31",56.726
"2014-02-07",55.136
"2014-02-14",56.36
"2014-02-21",56.64
"2014-02-28",59.268
"2014-03-07",61.076
"2014-03-14",60.458
"2014-03-21",59.604
"2014-03-28",59.488
"2014-03-31",60.51
