"Week","Adj.Close"
"2010-04-16",42.44
"2010-04-23",41.202
"2010-04-30",39.386
"2010-05-07",38.272
"2010-05-14",37.484
"2010-05-21",35.708
"2010-05-28",35.748
"2010-06-04",35.23
"2010-06-11",34.228
"2010-06-18",34.906
"2010-06-25",35.238
"2010-07-02",33.54
"2010-07-09",34.525
"2010-07-16",36.366
"2010-07-23",35.784
"2010-07-30",36.794
"2010-08-06",37.506
"2010-08-13",35.018
"2010-08-20",34.144
"2010-08-27",33.1
"2010-09-03",34.144
"2010-09-10",35.8375
"2010-09-17",37.17
"2010-09-24",36.568
"2010-10-01",35.242
"2010-10-08",36.02
"2010-10-15",35.75
"2010-10-22",34.574
"2010-10-29",34.128
"2010-11-05",35.206
"2010-11-12",36.632
"2010-11-19",36.132
"2010-11-26",34.64
"2010-12-03",35.118
"2010-12-10",36.814
"2010-12-17",36.91
"2010-12-23",37.6925
"2010-12-31",38.754
"2011-01-07",40.302
"2011-01-14",40.404
"2011-01-21",40.7775
"2011-01-28",41.03
"2011-02-04",41.372
"2011-02-11",41.754
"2011-02-18",43.336
"2011-02-25",42.1625
"2011-03-04",41.872
"2011-03-11",41.93
"2011-03-18",40.942
"2011-03-25",41.724
"2011-04-01",42.196
"2011-04-08",43.146
"2011-04-15",42.19
"2011-04-21",40.85
"2011-04-29",41.656
"2011-05-06",41.676
"2011-05-13",40.718
"2011-05-20",40.042
"2011-05-27",39.028
"2011-06-03",38.63
"2011-06-10",37.424
"2011-06-17",37.69
"2011-06-24",37.05
"2011-07-01",37.236
"2011-07-08",37.82
"2011-07-15",36.748
"2011-07-22",38.022
"2011-07-29",37.888
"2011-08-05",36.18
"2011-08-12",32.806
"2011-08-19",33.098
"2011-08-26",32.528
"2011-09-02",33.868
"2011-09-09",30.9325
"2011-09-16",30.494
"2011-09-23",28.46
"2011-09-30",28.694
"2011-10-07",28.458
"2011-10-14",30.082
"2011-10-21",30.346
"2011-10-28",32.814
"2011-11-04",31.604
"2011-11-11",31.298
"2011-11-18",29.434
"2011-11-25",27.0875
"2011-12-02",28.252
"2011-12-09",30.988
"2011-12-16",29.56
"2011-12-23",30.262
"2011-12-30",30.8575
"2012-01-06",33.0425
"2012-01-13",33.96
"2012-01-20",34.2225
"2012-01-27",35.244
"2012-02-03",35.266
"2012-02-10",35.65
"2012-02-17",35.708
"2012-02-24",35.995
"2012-03-02",37.292
"2012-03-09",37.784
"2012-03-16",40.72
"2012-03-23",42.326
"2012-03-30",43.204
"2012-04-05",42.545
"2012-04-13",41.39
"2012-04-20",40.928
"2012-04-27",40.922
"2012-05-04",40.6
"2012-05-11",38.1
"2012-05-18",33.072
"2012-05-25",31.812
"2012-06-01",31.12
"2012-06-08",30.734
"2012-06-15",32.254
"2012-06-22",33.646
"2012-06-29",33.924
"2012-07-06",33.3975
"2012-07-13",32.964
"2012-07-20",33.062
"2012-07-27",33.756
"2012-08-03",34.204
"2012-08-10",35.148
"2012-08-17",35.318
"2012-08-24",35.772
"2012-08-31",35.406
"2012-09-07",36.25
"2012-09-14",38.37
"2012-09-21",39.26
"2012-09-28",38.738
"2012-10-05",39.504
"2012-10-12",40.052
"2012-10-19",41.074
"2012-10-26",39.942
"2012-11-02",40.6366666666667
"2012-11-09",39.69
"2012-11-16",38.188
"2012-11-23",39.16
"2012-11-30",39.326
"2012-12-07",39.682
"2012-12-14",40.968
"2012-12-21",42.138
"2012-12-28",41.955
"2013-01-04",43.0925
"2013-01-11",44.22
"2013-01-18",44.854
"2013-01-25",45.035
"2013-02-01",45.598
"2013-02-08",46.786
"2013-02-15",47.296
"2013-02-22",47.1875
"2013-03-01",46.878
"2013-03-08",48.24
"2013-03-15",48.722
"2013-03-22",47.372
"2013-03-28",46.505
"2013-04-05",46.266
"2013-04-12",47.642
"2013-04-19",46.132
"2013-04-26",47.116
"2013-05-03",47.01
"2013-05-10",47.69
"2013-05-17",49.478
"2013-05-24",51.754
"2013-05-31",53.385
"2013-06-07",52.41
"2013-06-14",52.214
"2013-06-21",51.752
"2013-06-28",50.872
"2013-07-05",51.8625
"2013-07-12",53.812
"2013-07-19",54.434
"2013-07-26",55.354
"2013-08-02",54.84
"2013-08-09",54.146
"2013-08-16",52.75
"2013-08-23",50.986
"2013-08-30",49.828
"2013-09-06",50.8825
"2013-09-13",51.87
"2013-09-20",51.98
"2013-09-27",50.496
"2013-10-04",51.258
"2013-10-11",51.036
"2013-10-18",52.824
"2013-10-25",52.502
"2013-11-01",51.744
"2013-11-08",51.674
"2013-11-15",53.604
"2013-11-22",55.816
"2013-11-29",56.65
"2013-12-06",55.864
"2013-12-13",55.636
"2013-12-20",56.138
"2013-12-27",57.4675
"2014-01-03",57.7725
"2014-01-10",58.318
"2014-01-17",58.042
"2014-01-24",56.475
"2014-01-31",55.194
"2014-02-07",55.168
"2014-02-14",57.214
"2014-02-21",57.3725
"2014-02-28",56.704
"2014-03-07",57.624
"2014-03-14",57.544
"2014-03-21",58.474
"2014-03-28",59.992
"2014-03-31",60.33
