Date,Adj Close
2010-08-04,18.36
2010-08-05,18.33
2010-08-06,18.31
2010-08-09,18.51
2010-08-10,18.13
2010-08-11,17.33
2010-08-12,17.32
2010-08-13,17.05
2010-08-16,17.32
2010-08-17,17.49
2010-08-18,17.51
2010-08-19,16.83
2010-08-20,16.72
2010-08-23,16.5
2010-08-24,16.81
2010-08-25,17.31
2010-08-26,17.34
2010-08-27,17.53
2010-08-30,17.06
2010-08-31,17.29
2010-09-01,17.76
2010-09-02,17.85
2010-09-03,17.71
2010-09-07,17.34
2010-09-08,17.35
2010-09-09,17.39
2010-09-10,17.22
2010-09-13,17.6
2010-09-14,17.36
2010-09-15,17.32
2010-09-16,17.05
2010-09-17,16.93
2010-09-20,17.08
2010-09-21,16.88
2010-09-22,16.71
2010-09-23,16.68
2010-09-24,17.18
2010-09-27,17.18
2010-09-28,17.34
2010-09-29,17.42
2010-09-30,17.45
2010-10-01,17.45
2010-10-04,17.59
2010-10-05,18.19
2010-10-06,18.09
2010-10-07,17.99
2010-10-08,18.03
2010-10-11,17.93
2010-10-12,17.58
2010-10-13,17.95
2010-10-14,17.9
2010-10-15,17.59
2010-10-18,17.92
2010-10-19,17.83
2010-10-20,17.88
2010-10-21,17.85
2010-10-22,17.77
2010-10-25,17.93
2010-10-26,17.87
2010-10-27,17.88
2010-10-28,17.87
2010-10-29,17.96
2010-11-01,17.74
2010-11-02,18.02
2010-11-03,18.17
2010-11-04,18.71
2010-11-05,18.55
2010-11-08,18.49
2010-11-09,18.28
2010-11-10,18.44
2010-11-11,18.32
2010-11-12,18.13
2010-11-15,18.17
2010-11-16,17.99
2010-11-17,17.84
2010-11-18,17.98
2010-11-19,17.95
2010-11-22,18.03
2010-11-23,17.92
2010-11-24,18.05
2010-11-26,17.99
2010-11-29,17.91
2010-11-30,17.9
2010-12-01,18.33
2010-12-02,18.42
2010-12-03,18.61
2010-12-06,18.67
2010-12-07,18.8
2010-12-08,18.92
2010-12-09,19.12
2010-12-10,19.35
2010-12-13,19.28
2010-12-14,19.26
2010-12-15,19.22
2010-12-16,19.43
2010-12-17,20.13
2010-12-20,20.49
2010-12-21,20.87
2010-12-22,20.99
2010-12-23,20.82
2010-12-27,21.06
2010-12-28,21.0
2010-12-29,20.97
2010-12-30,20.88
2010-12-31,20.48
2011-01-03,21.01
2011-01-04,20.67
2011-01-05,20.75
2011-01-06,20.78
2011-01-07,20.34
2011-01-10,20.32
2011-01-11,20.32
2011-01-12,20.14
2011-01-13,20.01
2011-01-14,20.45
2011-01-18,20.42
2011-01-19,20.06
2011-01-20,19.88
2011-01-21,20.07
2011-01-24,20.05
2011-01-25,20.92
2011-01-26,20.82
2011-01-27,20.76
2011-01-28,20.36
2011-01-31,20.46
2011-02-01,20.87
2011-02-02,20.77
2011-02-03,20.82
2011-02-04,20.72
2011-02-07,20.81
2011-02-08,20.64
2011-02-09,20.4
2011-02-10,20.23
2011-02-11,20.71
2011-02-14,20.61
2011-02-15,20.36
2011-02-16,20.33
2011-02-17,20.17
2011-02-18,20.41
2011-02-22,20.05
2011-02-23,20.07
2011-02-24,19.97
2011-02-25,20.39
2011-02-28,20.42
2011-03-01,20.28
2011-03-02,20.33
2011-03-03,20.76
2011-03-04,20.74
2011-03-07,20.51
2011-03-08,21.0
2011-03-09,20.99
2011-03-10,20.72
2011-03-11,20.55
2011-03-14,20.52
2011-03-15,20.3
2011-03-16,20.14
2011-03-17,20.16
2011-03-18,20.44
2011-03-21,20.61
2011-03-22,20.73
2011-03-23,20.57
2011-03-24,20.45
2011-03-25,20.58
2011-03-28,20.49
2011-03-29,20.52
2011-03-30,20.6
2011-03-31,20.73
2011-04-01,20.91
2011-04-04,21.23
2011-04-05,21.22
2011-04-06,21.43
2011-04-07,21.29
2011-04-08,21.2
2011-04-11,21.2
2011-04-12,21.24
2011-04-13,21.03
2011-04-14,21.68
2011-04-15,21.88
2011-04-18,21.55
2011-04-19,21.33
2011-04-20,21.41
2011-04-21,21.16
2011-04-25,21.1
2011-04-26,21.34
2011-04-27,21.28
2011-04-28,21.24
2011-04-29,21.21
2011-05-02,22.0
2011-05-03,22.64
2011-05-04,22.49
2011-05-05,22.38
2011-05-06,22.63
2011-05-09,22.66
2011-05-10,23.08
2011-05-11,23.04
2011-05-12,23.07
2011-05-13,22.93
2011-05-16,22.68
2011-05-17,22.84
2011-05-18,22.7
2011-05-19,22.65
2011-05-20,22.59
2011-05-23,22.45
2011-05-24,22.4
2011-05-25,22.57
2011-05-26,22.63
2011-05-27,22.84
2011-05-31,23.15
2011-06-01,22.75
2011-06-02,22.88
2011-06-03,22.66
2011-06-06,22.7
2011-06-07,22.66
2011-06-08,22.57
2011-06-09,22.54
2011-06-10,22.91
2011-06-13,23.09
2011-06-14,23.3
2011-06-15,23.15
2011-06-16,23.2
2011-06-17,23.46
2011-06-20,23.45
2011-06-21,23.98
2011-06-22,23.93
2011-06-23,24.03
2011-06-24,23.9
2011-06-27,24.39
2011-06-28,24.6
2011-06-29,24.58
2011-06-30,24.8
2011-07-01,25.15
2011-07-05,25.35
2011-07-06,25.6
2011-07-07,25.58
2011-07-08,25.35
2011-07-11,24.58
2011-07-12,24.85
2011-07-13,25.43
2011-07-14,25.02
2011-07-15,25.06
2011-07-18,24.86
2011-07-19,25.24
2011-07-20,25.57
2011-07-21,25.76
2011-07-22,25.61
2011-07-25,25.65
2011-07-26,25.17
2011-07-27,24.6
2011-07-28,24.49
2011-07-29,24.83
2011-08-01,25.2
2011-08-02,24.68
2011-08-03,25.37
2011-08-04,24.28
2011-08-05,24.36
2011-08-08,22.88
2011-08-09,23.56
2011-08-10,21.55
2011-08-11,21.99
2011-08-12,21.66
2011-08-15,22.25
2011-08-16,21.42
2011-08-17,21.75
2011-08-18,20.67
2011-08-19,20.17
2011-08-22,20.48
2011-08-23,21.08
2011-08-24,21.23
2011-08-25,20.55
2011-08-26,20.58
2011-08-29,21.14
2011-08-30,21.29
2011-08-31,21.72
2011-09-01,21.62
2011-09-02,20.58
2011-09-06,20.56
2011-09-07,21.28
2011-09-08,20.74
2011-09-09,20.19
2011-09-12,19.99
2011-09-13,20.13
2011-09-14,20.94
2011-09-15,21.21
2011-09-16,20.78
2011-09-19,20.28
2011-09-20,20.21
2011-09-21,19.35
2011-09-22,19.02
2011-09-23,19.35
2011-09-26,20.37
2011-09-27,20.78
2011-09-28,20.17
2011-09-29,20.25
2011-09-30,20.01
2011-10-03,19.73
2011-10-04,21.38
2011-10-05,20.84
2011-10-06,21.09
2011-10-07,20.44
2011-10-10,21.44
2011-10-11,21.78
2011-10-12,22.54
2011-10-13,23.19
2011-10-14,22.7
2011-10-17,22.47
2011-10-18,22.95
2011-10-19,22.98
2011-10-20,23.0
2011-10-21,23.33
2011-10-24,23.62
2011-10-25,22.91
2011-10-26,23.51
2011-10-27,24.25
2011-10-28,24.3
2011-10-31,23.88
2011-11-01,23.21
2011-11-02,23.99
2011-11-03,24.72
2011-11-04,24.07
2011-11-07,25.19
2011-11-08,25.39
2011-11-09,24.55
2011-11-10,24.9
2011-11-11,25.31
2011-11-14,25.31
2011-11-15,25.79
2011-11-16,25.49
2011-11-17,25.52
2011-11-18,25.6
2011-11-21,25.45
2011-11-22,25.45
2011-11-23,25.36
2011-11-25,25.21
2011-11-28,25.73
2011-11-29,25.68
2011-11-30,27.22
2011-12-01,26.47
2011-12-02,26.3
2011-12-05,26.8
2011-12-06,26.48
2011-12-07,26.76
2011-12-08,26.0
2011-12-09,26.73
2011-12-12,26.6
2011-12-13,26.68
2011-12-14,26.58
2011-12-15,26.95
2011-12-16,27.65
2011-12-19,27.28
2011-12-20,28.44
2011-12-21,28.38
2011-12-22,28.76
2011-12-23,28.9
2011-12-27,29.58
2011-12-28,29.31
2011-12-29,29.46
2011-12-30,28.45
2012-01-03,28.81
2012-01-04,28.85
2012-01-05,29.14
2012-01-06,29.17
2012-01-09,29.48
2012-01-10,29.53
2012-01-11,29.53
2012-01-12,30.11
2012-01-13,29.67
2012-01-17,29.08
2012-01-18,28.91
2012-01-19,28.9
2012-01-20,28.79
2012-01-23,28.37
2012-01-24,28.42
2012-01-25,28.29
2012-01-26,27.43
2012-01-27,27.12
2012-01-30,26.72
2012-01-31,26.97
2012-02-01,27.43
2012-02-02,27.47
2012-02-03,28.11
2012-02-06,28.17
2012-02-07,27.97
2012-02-08,28.0
2012-02-09,27.91
2012-02-10,27.83
2012-02-13,28.33
2012-02-14,28.07
2012-02-15,27.75
2012-02-16,28.54
2012-02-17,28.67
2012-02-21,28.53
2012-02-22,27.98
2012-02-23,28.53
2012-02-24,28.31
2012-02-27,28.41
2012-02-28,28.29
2012-02-29,28.29
2012-03-01,28.63
2012-03-02,28.34
2012-03-05,28.41
2012-03-06,27.71
2012-03-07,28.06
2012-03-08,28.41
2012-03-09,29.43
2012-03-12,29.49
2012-03-13,30.15
2012-03-14,30.0
2012-03-15,29.94
2012-03-16,30.11
2012-03-19,30.7
2012-03-20,30.58
2012-03-21,30.43
2012-03-22,29.95
2012-03-23,30.06
2012-03-26,30.53
2012-03-27,30.29
2012-03-28,30.44
2012-03-29,30.04
2012-03-30,30.13
2012-04-02,30.8
2012-04-03,30.87
2012-04-04,30.45
2012-04-05,30.29
2012-04-09,29.85
2012-04-10,29.33
2012-04-11,29.83
2012-04-12,29.93
2012-04-13,29.06
2012-04-16,29.4
2012-04-17,29.75
2012-04-18,29.35
2012-04-19,29.47
2012-04-20,29.96
2012-04-23,30.08
2012-04-24,30.11
2012-04-25,30.36
2012-04-26,30.27
2012-04-27,30.41
2012-04-30,29.9
2012-05-01,29.7
2012-05-02,29.98
2012-05-03,29.96
2012-05-04,29.45
2012-05-07,29.5
2012-05-08,29.66
2012-05-09,29.31
2012-05-10,30.08
2012-05-11,29.59
2012-05-14,29.35
2012-05-15,29.25
2012-05-16,29.13
2012-05-17,28.78
2012-05-18,28.49
2012-05-21,28.37
2012-05-22,28.3
2012-05-23,28.06
2012-05-24,28.15
2012-05-25,28.04
2012-05-29,28.38
2012-05-30,27.6
2012-05-31,28.1
2012-06-01,27.2
2012-06-04,27.17
2012-06-05,27.34
2012-06-06,27.76
2012-06-07,28.16
2012-06-08,28.49
2012-06-11,27.47
2012-06-12,27.86
2012-06-13,27.47
2012-06-14,27.63
2012-06-15,27.84
2012-06-18,27.94
2012-06-19,28.36
2012-06-20,28.11
2012-06-21,27.55
2012-06-22,28.17
2012-06-25,27.9
2012-06-26,27.89
2012-06-27,28.46
2012-06-28,28.26
2012-06-29,29.1
2012-07-02,29.61
2012-07-03,29.89
2012-07-05,29.75
2012-07-06,29.31
2012-07-09,28.94
2012-07-10,29.05
2012-07-11,29.12
2012-07-12,29.53
2012-07-13,32.08
2012-07-16,32.81
2012-07-17,33.11
2012-07-18,33.14
2012-07-19,32.14
2012-07-20,32.19
2012-07-23,31.7
2012-07-24,31.32
2012-07-25,31.1
2012-07-26,31.06
2012-07-27,31.39
2012-07-30,31.2
2012-07-31,31.28
2012-08-01,30.83
2012-08-02,30.47
2012-08-03,31.62
2012-08-06,31.23
2012-08-07,31.33
2012-08-08,31.13
2012-08-09,31.07
2012-08-10,31.02
2012-08-13,30.92
2012-08-14,30.73
2012-08-15,31.34
2012-08-16,31.29
2012-08-17,31.29
2012-08-20,31.58
2012-08-21,31.59
2012-08-22,31.1
2012-08-23,30.52
2012-08-24,30.78
2012-08-27,31.29
2012-08-28,31.47
2012-08-29,31.77
2012-08-30,31.26
2012-08-31,31.19
2012-09-04,31.94
2012-09-05,32.0
2012-09-06,32.82
2012-09-07,32.69
2012-09-10,32.63
2012-09-11,32.45
2012-09-12,32.88
2012-09-13,33.33
2012-09-14,33.57
2012-09-17,32.97
2012-09-18,33.65
2012-09-19,33.33
2012-09-20,32.93
2012-09-21,32.77
2012-09-24,33.14
2012-09-25,32.97
2012-09-26,33.16
2012-09-27,33.67
2012-09-28,33.5
2012-10-01,33.28
2012-10-02,33.15
2012-10-03,33.08
2012-10-04,33.22
2012-10-05,33.5
2012-10-08,33.09
2012-10-09,32.64
2012-10-10,32.73
2012-10-11,33.3
2012-10-12,31.78
2012-10-15,31.66
2012-10-16,31.41
2012-10-17,31.86
2012-10-18,32.12
2012-10-19,31.92
2012-10-22,31.94
2012-10-23,31.8
2012-10-24,31.89
2012-10-25,32.17
2012-10-26,31.52
2012-10-31,31.95
2012-11-01,32.07
2012-11-02,31.25
2012-11-05,31.27
2012-11-06,31.85
2012-11-07,30.31
2012-11-08,30.25
2012-11-09,31.04
2012-11-12,31.13
2012-11-13,30.64
2012-11-14,30.49
2012-11-15,30.47
2012-11-16,30.71
2012-11-19,31.22
2012-11-20,31.7
2012-11-21,31.48
2012-11-23,31.64
2012-11-26,31.64
2012-11-27,31.13
2012-11-28,31.03
2012-11-29,31.18
2012-11-30,31.01
2012-12-03,31.61
2012-12-04,31.6
2012-12-05,31.55
2012-12-06,31.81
2012-12-07,31.69
2012-12-10,31.79
2012-12-11,32.33
2012-12-12,31.74
2012-12-13,31.56
2012-12-14,31.72
2012-12-17,32.12
2012-12-18,32.29
2012-12-19,32.16
2012-12-20,32.84
2012-12-21,32.56
2012-12-24,32.67
2012-12-26,32.64
2012-12-27,33.18
2012-12-28,32.53
2012-12-31,32.66
2013-01-02,33.54
2013-01-03,33.67
2013-01-04,33.79
2013-01-07,33.68
2013-01-08,33.64
2013-01-09,33.27
2013-01-10,33.41
2013-01-11,33.38
2013-01-14,33.66
2013-01-15,33.78
2013-01-16,33.83
2013-01-17,34.65
2013-01-18,34.89
2013-01-22,35.11
2013-01-23,34.84
2013-01-24,35.77
2013-01-25,36.28
2013-01-28,35.95
2013-01-29,36.25
2013-01-30,35.88
2013-01-31,35.6
2013-02-01,36.26
2013-02-04,36.0
2013-02-05,36.83
2013-02-06,37.14
2013-02-07,36.85
2013-02-08,36.84
2013-02-11,36.86
2013-02-12,37.13
2013-02-13,37.23
2013-02-14,37.04
2013-02-15,37.56
2013-02-19,37.92
2013-02-20,37.57
2013-02-21,37.42
2013-02-22,37.87
2013-02-25,36.85
2013-02-26,37.69
2013-02-27,37.79
2013-02-28,37.62
2013-03-01,37.92
2013-03-04,38.47
2013-03-05,39.41
2013-03-06,40.04
2013-03-07,40.5
2013-03-08,40.87
2013-03-11,40.92
2013-03-12,40.54
2013-03-13,41.1
2013-03-14,41.56
2013-03-15,41.5
2013-03-18,41.21
2013-03-19,41.66
2013-03-20,42.07
2013-03-21,42.02
2013-03-22,42.53
2013-03-25,43.07
2013-03-26,43.54
2013-03-27,43.69
2013-03-28,43.47
2013-04-01,43.62
2013-04-02,43.48
2013-04-03,41.13
2013-04-04,41.36
2013-04-05,40.97
2013-04-08,40.81
2013-04-09,40.71
2013-04-10,41.59
2013-04-11,40.4
2013-04-12,39.7
2013-04-15,39.06
2013-04-16,39.89
