"Week","Adj.Close"
"2008-04-04",25.006
"2008-04-11",24.834
"2008-04-18",24.88
"2008-04-25",26.478
"2008-05-02",24.936
"2008-05-09",25.254
"2008-05-16",25.934
"2008-05-23",24.714
"2008-05-30",24.4675
"2008-06-06",23.93
"2008-06-13",24.204
"2008-06-20",24.778
"2008-06-27",24.1
"2008-07-03",22.9525
"2008-07-11",22.09
"2008-07-18",22.806
"2008-07-25",22.38
"2008-08-01",22.3
"2008-08-08",23.166
"2008-08-15",24.136
"2008-08-22",23.81
"2008-08-29",23.898
"2008-09-05",22.9925
"2008-09-12",23.188
"2008-09-19",22.178
"2008-09-26",22.658
"2008-10-03",22.692
"2008-10-10",19.95
"2008-10-17",20.89
"2008-10-24",19.764
"2008-10-31",19.48
"2008-11-07",19.198
"2008-11-14",18.066
"2008-11-21",16.476
"2008-11-28",17.7725
"2008-12-05",16.88
"2008-12-12",17.65
"2008-12-19",16.986
"2008-12-26",16.7625
"2009-01-02",17.0475
"2009-01-09",17.546
"2009-01-16",17.006
"2009-01-23",15.7625
"2009-01-30",15.38
"2009-02-06",16.362
"2009-02-13",16.736
"2009-02-20",15.8575
"2009-02-27",14.76
"2009-03-06",13.782
"2009-03-13",14.494
"2009-03-20",14.832
"2009-03-27",16.026
"2009-04-03",16.394
"2009-04-09",16.795
"2009-04-17",17.016
"2009-04-24",16.92
"2009-05-01",17.78
"2009-05-08",17.33
"2009-05-15",17.454
"2009-05-22",17.832
"2009-05-29",18.1025
"2009-06-05",19.206
"2009-06-12",19.976
"2009-06-19",20.912
"2009-06-26",20.754
"2009-07-02",21.0325
"2009-07-10",20.026
"2009-07-17",21.1
"2009-07-24",21.804
"2009-07-31",20.838
"2009-08-07",20.964
"2009-08-14",20.782
"2009-08-21",21.084
"2009-08-28",21.932
"2009-09-04",21.582
"2009-09-11",22.1325
"2009-09-18",22.422
"2009-09-25",22.834
"2009-10-02",22.634
"2009-10-09",22.442
"2009-10-16",23.266
"2009-10-23",23.84
"2009-10-30",25.144
"2009-11-06",25.006
"2009-11-13",26.008
"2009-11-20",26.626
"2009-11-27",26.565
"2009-12-04",26.642
"2009-12-11",26.606
"2009-12-18",26.854
"2009-12-24",27.55
"2009-12-31",27.715
"2010-01-08",27.498
"2010-01-15",27.268
"2010-01-22",26.9675
"2010-01-29",26.074
"2010-02-05",25.276
"2010-02-12",24.99
"2010-02-19",25.75
"2010-02-26",25.684
"2010-03-05",25.718
"2010-03-12",26.022
"2010-03-19",26.496
"2010-03-26",26.732
"2010-04-01",26.455
"2010-04-09",26.622
"2010-04-16",27.508
"2010-04-23",28.04
"2010-04-30",27.736
"2010-05-07",26.592
"2010-05-14",26.124
"2010-05-21",25.192
"2010-05-28",23.306
"2010-06-04",23.685
"2010-06-11",22.712
"2010-06-18",23.678
"2010-06-25",22.838
"2010-07-02",21.124
"2010-07-09",21.835
"2010-07-16",22.7
"2010-07-23",23.004
"2010-07-30",23.468
"2010-08-06",23.304
"2010-08-13",22.456
"2010-08-20",22.236
"2010-08-27",21.802
"2010-09-03",21.632
"2010-09-10",21.7125
"2010-09-17",22.826
"2010-09-24",22.568
"2010-10-01",22.272
"2010-10-08",22.096
"2010-10-15",22.776
"2010-10-22",23.046
"2010-10-29",23.6
"2010-11-05",24.56
"2010-11-12",24.248
"2010-11-19",23.54
"2010-11-26",23.15
"2010-12-03",23.824
"2010-12-10",24.706
"2010-12-17",25.302
"2010-12-23",25.64
"2010-12-31",25.52
"2011-01-07",25.826
"2011-01-14",25.806
"2011-01-21",25.895
"2011-01-28",25.964
"2011-02-04",25.388
"2011-02-11",25.41
"2011-02-18",24.846
"2011-02-25",24.4425
"2011-03-04",24.046
"2011-03-11",23.616
"2011-03-18",23.034
"2011-03-25",23.43
"2011-04-01",23.388
"2011-04-08",23.824
"2011-04-15",23.51
"2011-04-21",23.2975
"2011-04-29",24.018
"2011-05-06",23.722
"2011-05-13",23.358
"2011-05-20",22.702
"2011-05-27",22.536
"2011-06-03",22.54
"2011-06-10",22.118
"2011-06-17",22.226
"2011-06-24",22.696
"2011-07-01",23.774
"2011-07-08",24.5
"2011-07-15",24.59
"2011-07-22",25.102
"2011-07-29",25.586
"2011-08-05",24.51
"2011-08-12",23.018
"2011-08-19",23.184
"2011-08-26",22.954
"2011-09-02",24.304
"2011-09-09",24.055
"2011-09-16",24.65
"2011-09-23",24.232
"2011-09-30",23.628
"2011-10-07",23.87
"2011-10-14",25.172
"2011-10-21",25.224
"2011-10-28",25.074
"2011-11-04",24.44
"2011-11-11",24.8
"2011-11-18",24.398
"2011-11-25",23.0875
"2011-12-02",23.572
"2011-12-09",23.996
"2011-12-16",24.064
"2011-12-23",24.202
"2011-12-30",24.3225
"2012-01-06",25.755
"2012-01-13",26.148
"2012-01-20",26.78
"2012-01-27",27.614
"2012-02-03",27.96
"2012-02-10",28.574
"2012-02-17",28.9
"2012-02-24",29.6025
"2012-03-02",30.052
"2012-03-09",30.028
"2012-03-16",30.73
"2012-03-23",30.2
"2012-03-30",30.494
"2012-04-05",29.9325
"2012-04-13",28.994
"2012-04-20",29.628
"2012-04-27",30.24
"2012-05-04",29.91
"2012-05-11",29.012
"2012-05-18",28.396
"2012-05-25",27.862
"2012-06-01",27.6575
"2012-06-08",27.584
"2012-06-15",27.846
"2012-06-22",28.916
"2012-06-29",28.584
"2012-07-06",29.0025
"2012-07-13",27.92
"2012-07-20",28.544
"2012-07-27",27.752
"2012-08-03",27.996
"2012-08-10",28.754
"2012-08-17",29.088
"2012-08-24",29.22
"2012-08-31",29.262
"2012-09-07",29.4025
"2012-09-14",29.512
"2012-09-21",29.826
"2012-09-28",28.908
"2012-10-05",28.454
"2012-10-12",27.938
"2012-10-19",28.042
"2012-10-26",26.764
"2012-11-02",27.89
"2012-11-09",27.942
"2012-11-16",26.032
"2012-11-23",26.0325
"2012-11-30",26.09
"2012-12-07",25.56
"2012-12-14",26.092
"2012-12-21",26.418
"2012-12-28",25.875
"2013-01-04",26.0875
"2013-01-11",25.67
"2013-01-18",26.134
"2013-01-25",26.56
"2013-02-01",26.812
"2013-02-08",26.418
"2013-02-15",26.938
"2013-02-22",26.9975
"2013-03-01",26.868
"2013-03-08",27.34
"2013-03-15",27.174
"2013-03-22",27.386
"2013-03-28",27.5125
"2013-04-05",27.834
"2013-04-12",28.404
"2013-04-19",28.18
"2013-04-26",30.486
"2013-05-03",32.07
"2013-05-10",32.134
"2013-05-17",33.088
"2013-05-24",33.84
"2013-05-31",34.1975
"2013-06-07",34.43
"2013-06-14",34.126
"2013-06-21",33.52
"2013-06-28",33.436
"2013-07-05",33.385
"2013-07-12",34.184
"2013-07-19",34.242
"2013-07-26",31.068
"2013-08-02",31.066
"2013-08-09",31.484
"2013-08-16",31.684
"2013-08-23",31.87
"2013-08-30",32.976
"2013-09-06",30.895
"2013-09-13",32.018
"2013-09-20",32.602
"2013-09-27",32.26
"2013-10-04",33.2
"2013-10-11",32.956
"2013-10-18",34.176
"2013-10-25",34.042
"2013-11-01",34.984
"2013-11-08",36.652
"2013-11-15",37.23
"2013-11-22",36.866
"2013-11-29",37.4
"2013-12-06",38.124
"2013-12-13",37.388
"2013-12-20",36.338
"2013-12-27",36.83
"2014-01-03",36.915
"2014-01-10",35.706
"2014-01-17",35.89
"2014-01-24",35.9725
"2014-01-31",36.46
"2014-02-07",36.008
"2014-02-14",37.056
"2014-02-21",37.665
"2014-02-28",37.774
"2014-03-07",38.07
"2014-03-14",37.94
"2014-03-21",39.472
"2014-03-28",40.058
"2014-03-31",40.99
