"Week","Adj.Close"
"2008-04-04",143.252
"2008-04-11",146.452
"2008-04-18",147.132
"2008-04-25",159.538
"2008-05-02",169.582
"2008-05-09",177.33
"2008-05-16",181.028
"2008-05-23",174.144
"2008-05-30",179.95
"2008-06-06",179.108
"2008-06-13",171.796
"2008-06-20",171.698
"2008-06-27",165.73
"2008-07-03",163.4975
"2008-07-11",168.814
"2008-07-18",164.03
"2008-07-25",156.806
"2008-08-01",151.28
"2008-08-08",155.934
"2008-08-15",170.056
"2008-08-22",168.364
"2008-08-29",166.11
"2008-09-05",157.28
"2008-09-12",146.634
"2008-09-19",131.308
"2008-09-26",124.33
"2008-10-03",100.96
"2008-10-10",88.932
"2008-10-17",98.344
"2008-10-24",92.544
"2008-10-31",99.034
"2008-11-07",99.69
"2008-11-14",89.858
"2008-11-21",82.162
"2008-11-28",89.2475
"2008-12-05",88.948
"2008-12-12",94.434
"2008-12-19",88.19
"2008-12-26",82.4125
"2009-01-02",83.86
"2009-01-09",88.79
"2009-01-16",82.162
"2009-01-23",81.1575
"2009-01-30",87.986
"2009-02-06",91.162
"2009-02-13",95.268
"2009-02-20",89.085
"2009-02-27",85.9
"2009-03-06",84.894
"2009-03-13",87.792
"2009-03-20",96.078
"2009-03-27",103.298
"2009-04-03",105.15
"2009-04-09",112.7775
"2009-04-17",115.538
"2009-04-24",117.852
"2009-05-01",120.498
"2009-05-08",126.012
"2009-05-15",118.962
"2009-05-22",120.462
"2009-05-29",128.4825
"2009-06-05",136.138
"2009-06-12",135.28
"2009-06-19",131.364
"2009-06-26",132.62
"2009-07-02",136.305
"2009-07-10",131.892
"2009-07-17",140.474
"2009-07-24",149.742
"2009-07-31",154.996
"2009-08-07",158.88
"2009-08-14",159.178
"2009-08-21",158.35
"2009-08-28",162.506
"2009-09-04",160.618
"2009-09-11",165.5075
"2009-09-18",173.07
"2009-09-25",176.888
"2009-10-02",177.36
"2009-10-09",181.854
"2009-10-16",182.762
"2009-10-23",192.746
"2009-10-30",187.828
"2009-11-06",184.012
"2009-11-13",194.946
"2009-11-20",196.078
"2009-11-27",195.86
"2009-12-04",188.946
"2009-12-11",186.026
"2009-12-18",187.132
"2009-12-24",194.57
"2009-12-31",202.5825
"2010-01-08",204.134
"2010-01-15",200.658
"2010-01-22",200.065
"2010-01-29",193.814
"2010-02-05",187.874
"2010-02-12",189.248
"2010-02-19",194.7675
"2010-02-26",193.146
"2010-03-05",203.154
"2010-03-12",215.116
"2010-03-19",215.164
"2010-03-26",219.15
"2010-04-01",225.68
"2010-04-09",230.748
"2010-04-16",235.816
"2010-04-23",247.628
"2010-04-30",254.296
"2010-05-07",242.812
"2010-05-14",246.974
"2010-05-21",237.404
"2010-05-28",239.58
"2010-06-04",250.83
"2010-06-11",239.804
"2010-06-18",255.12
"2010-06-25",259.644
"2010-07-02",244.408
"2010-07-09",246.295
"2010-07-16",242.82
"2010-07-23",244.262
"2010-07-30",249.838
"2010-08-06",251.544
"2010-08-13",244.562
"2010-08-20",240.71
"2010-08-27",232.698
"2010-09-03",239.688
"2010-09-10",251.635
"2010-09-17",260.908
"2010-09-24",276.042
"2010-10-01",275.212
"2010-10-08",276.828
"2010-10-15",290.478
"2010-10-22",298.924
"2010-10-29",294.292
"2010-11-05",300.214
"2010-11-12",303.226
"2010-11-19",293.014
"2010-11-26",300.815
"2010-12-03",303.726
"2010-12-10",307.51
"2010-12-17",308.374
"2010-12-23",311.215
"2010-12-31",311.734
"2011-01-07",320.01
"2011-01-14",331.15
"2011-01-21",321.7225
"2011-01-28",327.178
"2011-02-04",330.37
"2011-02-11",341.524
"2011-02-18",344.298
"2011-02-25",329.7425
"2011-03-04",341.056
"2011-03-11",338.76
"2011-03-18",325.698
"2011-03-25",329.906
"2011-04-01",335.08
"2011-04-08",325.114
"2011-04-15",318.952
"2011-04-21",327.4725
"2011-04-29",336.494
"2011-05-06",333.992
"2011-05-13",332.82
"2011-05-20",323.92
"2011-05-27",322.138
"2011-06-03",332.2925
"2011-06-10",319.046
"2011-06-17",313.57
"2011-06-24",311.568
"2011-07-01",323
"2011-07-08",340.755
"2011-07-15",343.796
"2011-07-22",368.726
"2011-07-29",380.002
"2011-08-05",370.856
"2011-08-12",354.012
"2011-08-19",358.782
"2011-08-26",358.226
