Date,Adj Close
2008-03-31,34.9
2008-04-01,37.61
2008-04-02,37.1
2008-04-03,37.16
2008-04-04,36.28
2008-04-07,36.36
2008-04-08,35.33
2008-04-09,34.92
2008-04-10,34.7
2008-04-11,34.01
2008-04-14,32.75
2008-04-15,32.75
2008-04-16,34.04
2008-04-17,34.49
2008-04-18,35.5
2008-04-21,34.62
2008-04-22,34.06
2008-04-23,33.93
2008-04-24,34.86
2008-04-25,35.26
2008-04-28,35.15
2008-04-29,34.85
2008-04-30,34.56
2008-05-01,36.26
2008-05-02,36.63
2008-05-05,35.87
2008-05-06,36.12
2008-05-07,34.98
2008-05-08,34.36
2008-05-09,33.74
2008-05-12,34.47
2008-05-13,33.7
2008-05-14,33.88
2008-05-15,33.79
2008-05-16,33.3
2008-05-19,33.23
2008-05-20,32.58
2008-05-21,31.88
2008-05-22,31.97
2008-05-23,31.24
2008-05-27,31.46
2008-05-28,31.18
2008-05-29,31.85
2008-05-30,31.31
2008-06-02,30.91
2008-06-03,30.66
2008-06-04,30.03
2008-06-05,30.03
2008-06-06,28.63
2008-06-09,27.79
2008-06-10,27.8
2008-06-11,27.08
2008-06-12,27.63
2008-06-13,27.95
2008-06-16,28.46
2008-06-17,27.44
2008-06-18,26.63
2008-06-19,26.41
2008-06-20,25.44
2008-06-23,24.29
2008-06-24,24.99
2008-06-25,24.98
2008-06-26,23.29
2008-06-27,23.08
2008-06-30,22.4
2008-07-01,22.35
2008-07-02,21.16
2008-07-03,21.02
2008-07-07,20.21
2008-07-08,22.09
2008-07-09,20.71
2008-07-10,20.99
2008-07-11,20.34
2008-07-14,18.91
2008-07-15,17.38
2008-07-16,21.28
2008-07-17,24.87
2008-07-18,25.8
2008-07-21,26.81
2008-07-22,30.36
2008-07-23,31.39
2008-07-24,28.76
2008-07-25,27.76
2008-07-28,26.34
2008-07-29,30.24
2008-07-30,31.55
2008-07-31,30.88
2008-08-01,31.28
2008-08-04,30.62
2008-08-05,31.52
2008-08-06,31.4
2008-08-07,29.58
2008-08-08,30.27
2008-08-11,31.33
2008-08-12,29.22
2008-08-13,27.09
2008-08-14,28.33
2008-08-15,28.82
2008-08-18,27.5
2008-08-19,26.36
2008-08-20,27.49
2008-08-21,27.26
2008-08-22,28.36
2008-08-25,27.18
2008-08-26,27.24
2008-08-27,27.83
2008-08-28,29.5
2008-08-29,29.23
2008-09-02,30.63
2008-09-03,31.56
2008-09-04,29.3
2008-09-05,30.86
2008-09-08,33.25
2008-09-09,31.13
2008-09-10,31.02
2008-09-11,31.65
2008-09-12,32.3
2008-09-15,25.42
2008-09-16,28.29
2008-09-17,26.04
2008-09-18,29.28
2008-09-19,35.88
2008-09-22,32.69
2008-09-23,31.88
2008-09-24,31.66
2008-09-25,32.91
2008-09-26,35.14
2008-09-29,28.96
2008-09-30,33.51
2008-10-01,36.51
2008-10-02,34.82
2008-10-03,33.01
2008-10-06,30.85
2008-10-07,22.76
2008-10-08,21.16
2008-10-09,18.79
2008-10-10,19.98
2008-10-13,21.82
2008-10-14,25.4
2008-10-15,22.8
2008-10-16,23.22
2008-10-17,22.25
2008-10-20,23.36
2008-10-21,22.95
2008-10-22,21.69
2008-10-23,22.02
2008-10-24,20.17
2008-10-27,19.66
2008-10-28,22.04
2008-10-29,21.37
2008-10-30,21.81
2008-10-31,23.14
2008-11-03,22.6
2008-11-04,23.48
2008-11-05,20.82
2008-11-06,19.26
2008-11-07,19.62
2008-11-10,18.65
2008-11-11,17.89
2008-11-12,16.28
2008-11-13,16.37
2008-11-14,15.72
2008-11-17,14.39
2008-11-18,14.54
2008-11-19,12.5
2008-11-20,10.77
2008-11-21,10.98
2008-11-24,13.97
2008-11-25,14.17
2008-11-26,14.77
2008-11-28,15.56
2008-12-01,12.3
2008-12-02,13.76
2008-12-03,14.74
2008-12-04,14.04
2008-12-05,14.92
2008-12-08,17.47
2008-12-09,16.6
2008-12-10,16.34
2008-12-11,14.6
2008-12-12,14.62
2008-12-15,13.82
2008-12-16,14.79
2008-12-17,14.32
2008-12-18,13.67
2008-12-19,13.51
2008-12-22,13.25
2008-12-23,12.48
2008-12-24,13.25
2008-12-26,13.08
2008-12-29,12.67
2008-12-30,12.96
2008-12-31,13.79
2009-01-02,14.03
2009-01-05,13.69
2009-01-06,13.98
2009-01-07,13.42
2009-01-08,13.26
2009-01-09,12.72
2009-01-12,11.19
2009-01-13,10.43
2009-01-14,9.99
2009-01-15,8.15
2009-01-16,7.03
2009-01-20,4.99
2009-01-21,6.54
2009-01-22,5.59
2009-01-23,6.11
2009-01-26,5.88
2009-01-27,6.36
2009-01-28,7.24
2009-01-29,6.64
2009-01-30,6.44
2009-02-02,5.88
2009-02-03,5.19
2009-02-04,4.6
2009-02-05,4.74
2009-02-06,6.0
2009-02-09,6.75
2009-02-10,5.44
2009-02-11,5.94
2009-02-12,5.75
2009-02-13,5.45
2009-02-17,4.8
2009-02-18,4.47
2009-02-19,3.85
2009-02-20,3.71
2009-02-23,3.83
2009-02-24,4.63
2009-02-25,5.05
2009-02-26,5.21
2009-02-27,3.87
2009-03-02,3.55
2009-03-03,3.57
2009-03-04,3.52
2009-03-05,3.11
2009-03-06,3.08
2009-03-09,3.68
2009-03-10,4.7
2009-03-11,4.84
2009-03-12,5.74
2009-03-13,5.66
2009-03-16,6.07
2009-03-17,6.16
2009-03-18,7.53
2009-03-19,6.8
2009-03-20,6.08
2009-03-23,7.66
2009-03-24,7.09
2009-03-25,7.56
2009-03-26,7.44
2009-03-27,7.21
2009-03-30,5.92
2009-03-31,6.7
2009-04-01,6.92
2009-04-02,7.11
2009-04-03,7.46
2009-04-06,7.34
2009-04-07,7.23
2009-04-08,6.93
2009-04-09,9.38
2009-04-13,10.82
2009-04-14,9.91
2009-04-15,10.25
2009-04-16,10.15
2009-04-17,10.41
2009-04-20,7.87
2009-04-21,8.6
2009-04-22,8.11
2009-04-23,8.66
2009-04-24,8.94
2009-04-27,8.76
2009-04-28,8.0
2009-04-29,8.52
2009-04-30,8.77
2009-05-01,8.54
2009-05-04,10.19
2009-05-05,10.64
2009-05-06,12.46
2009-05-07,13.27
2009-05-08,13.91
2009-05-11,12.71
2009-05-12,12.04
2009-05-13,10.81
2009-05-14,11.11
2009-05-15,10.48
2009-05-18,11.52
2009-05-19,11.05
2009-05-20,11.28
2009-05-21,11.2
2009-05-22,10.87
2009-05-26,10.78
2009-05-27,10.71
2009-05-28,11.1
2009-05-29,11.07
2009-06-01,11.01
2009-06-02,11.2
2009-06-03,11.02
2009-06-04,11.67
2009-06-05,11.66
2009-06-08,11.85
2009-06-09,11.85
2009-06-10,11.77
2009-06-11,12.75
2009-06-12,13.48
2009-06-15,13.1
2009-06-16,12.51
2009-06-17,12.09
2009-06-18,12.68
2009-06-19,12.99
2009-06-22,11.73
2009-06-23,12.02
2009-06-24,12.14
2009-06-25,12.14
2009-06-26,12.53
2009-06-29,12.96
2009-06-30,12.97
2009-07-01,12.82
2009-07-02,12.42
2009-07-06,11.94
2009-07-07,11.94
2009-07-08,11.64
2009-07-09,11.76
2009-07-10,11.67
2009-07-13,12.77
2009-07-14,12.69
2009-07-15,13.19
2009-07-16,12.94
2009-07-17,12.67
2009-07-20,12.03
2009-07-21,11.98
2009-07-22,12.02
2009-07-23,12.47
2009-07-24,12.29
2009-07-27,12.86
2009-07-28,13.11
2009-07-29,13.29
2009-07-30,13.73
2009-07-31,14.53
2009-08-03,15.06
2009-08-04,15.37
2009-08-05,16.37
2009-08-06,16.41
2009-08-07,16.14
2009-08-10,16.39
2009-08-11,15.58
2009-08-12,15.66
2009-08-13,16.71
2009-08-14,17.09
2009-08-17,16.27
2009-08-18,16.61
2009-08-19,16.46
2009-08-20,16.84
2009-08-21,17.16
2009-08-24,17.05
2009-08-25,17.44
2009-08-26,17.48
2009-08-27,17.61
